old_record_key,new_record_key,status,match_rule,n_matches,all_matches,old_candidates
Ta2O5_Ta2O5_Bright-nanocrystalline,VISNIR_ANY_Ta2O5_Bright-nanocrystalline_0.5_1.1um,UNIQUE,middle_exact:Ta2O5_Bright-nanocrystalline,1,VISNIR_ANY_Ta2O5_Bright-nanocrystalline_0.5_1.1um,Ta2O5_Ta2O5_Bright-nanocrystalline;Ta2O5_Bright-nanocrystalline
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-12-25_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-amorphous-3.28-12-25,1,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-12-25_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-12-25;Ta2O5_Cheikh-amorphous-3.28-12-25
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-16-25,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-16-25_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-amorphous-3.28-16-25,1,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-16-25_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-16-25;Ta2O5_Cheikh-amorphous-3.28-16-25
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-4-25,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-4-25_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-amorphous-3.28-4-25,1,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-4-25_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-4-25;Ta2O5_Cheikh-amorphous-3.28-4-25
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-25_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-amorphous-3.28-8-25,1,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-25_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-25;Ta2O5_Cheikh-amorphous-3.28-8-25
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-450_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-amorphous-3.28-8-450,1,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-450_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-450;Ta2O5_Cheikh-amorphous-3.28-8-450
Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-550_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-amorphous-3.28-8-550,1,VISNIR_ANY_Ta2O5_Cheikh-amorphous-3.28-8-550_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-amorphous-3.28-8-550;Ta2O5_Cheikh-amorphous-3.28-8-550
Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25,VISNIR_ANY_Ta2O5_Cheikh-amorphous-4.38-12-25_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-amorphous-4.38-12-25,1,VISNIR_ANY_Ta2O5_Cheikh-amorphous-4.38-12-25_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-amorphous-4.38-12-25;Ta2O5_Cheikh-amorphous-4.38-12-25
Ta2O5_Ta2O5_Cheikh-amorphous-5.48-12-25,VISNIR_ANY_Ta2O5_Cheikh-amorphous-5.48-12-25_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-amorphous-5.48-12-25,1,VISNIR_ANY_Ta2O5_Cheikh-amorphous-5.48-12-25_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-amorphous-5.48-12-25;Ta2O5_Cheikh-amorphous-5.48-12-25
Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25,VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-amorphous-6.75-12-25,1,VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25;Ta2O5_Cheikh-amorphous-6.75-12-25
Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-650,VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-650_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-crystalline-3.28-8-650,1,VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-650_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-650;Ta2O5_Cheikh-crystalline-3.28-8-650
Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-750,VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-750_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-crystalline-3.28-8-750,1,VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-750_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-750;Ta2O5_Cheikh-crystalline-3.28-8-750
Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-850,VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-850_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Cheikh-crystalline-3.28-8-850,1,VISNIR_ANY_Ta2O5_Cheikh-crystalline-3.28-8-850_0.3_1.1um,Ta2O5_Ta2O5_Cheikh-crystalline-3.28-8-850;Ta2O5_Cheikh-crystalline-3.28-8-850
Ta2O5_Ta2O5_Franta-2015,VISNIR_ANY_Ta2O5_Franta-2015_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Franta-2015,1,VISNIR_ANY_Ta2O5_Franta-2015_0.3_1.1um,Ta2O5_Ta2O5_Franta-2015;Ta2O5_Franta-2015
Ta2O5_Ta2O5_Franta-2025,VISNIR_ANY_Ta2O5_Franta-2025_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Franta-2025,1,VISNIR_ANY_Ta2O5_Franta-2025_0.3_1.1um,Ta2O5_Ta2O5_Franta-2025;Ta2O5_Franta-2025
Ta2O5_Ta2O5_Gao,VISNIR_ANY_Ta2O5_Gao_0.35_1.1um,UNIQUE,middle_exact:Ta2O5_Gao,1,VISNIR_ANY_Ta2O5_Gao_0.35_1.1um,Ta2O5_Ta2O5_Gao;Ta2O5_Gao
Ta2O5_Ta2O5_Rodriguez-de_Marcos,VISNIR_ANY_Ta2O5_Rodriguez-de_Marcos_0.3_1.1um,UNIQUE,middle_exact:Ta2O5_Rodriguez-de_Marcos,1,VISNIR_ANY_Ta2O5_Rodriguez-de_Marcos_0.3_1.1um,Ta2O5_Ta2O5_Rodriguez-de_Marcos;Ta2O5_Rodriguez-de_Marcos
Ta_Ta_Werner,VISNIR_ANY_Ta_Werner_0.3_1.1um,UNIQUE,middle_exact:Ta_Werner,1,VISNIR_ANY_Ta_Werner_0.3_1.1um,Ta_Ta_Werner;Ta_Werner
Ta_Ta_Werner-DFT,VISNIR_ANY_Ta_Werner-DFT_0.3_1.1um,UNIQUE,middle_exact:Ta_Werner-DFT,1,VISNIR_ANY_Ta_Werner-DFT_0.3_1.1um,Ta_Ta_Werner-DFT;Ta_Werner-DFT
TiN_TiN_Beliaev-sputtering,VISNIR_ANY_TiN_Beliaev-sputtering_0.3_1.1um,UNIQUE,middle_exact:TiN_Beliaev-sputtering,1,VISNIR_ANY_TiN_Beliaev-sputtering_0.3_1.1um,TiN_TiN_Beliaev-sputtering;TiN_Beliaev-sputtering
TiN_TiN_Schnabel,VISNIR_ANY_TiN_Schnabel_0.3_0.8091um,UNIQUE,middle_exact:TiN_Schnabel,1,VISNIR_ANY_TiN_Schnabel_0.3_0.8091um,TiN_TiN_Schnabel;TiN_Schnabel
TiN_TiN_Shkondin,VISNIR_ANY_TiN_Shkondin_0.3_1.1um,UNIQUE,middle_exact:TiN_Shkondin,1,VISNIR_ANY_TiN_Shkondin_0.3_1.1um,TiN_TiN_Shkondin;TiN_Shkondin
TiN_TiN_Shkondin-700,VISNIR_ANY_TiN_Shkondin-700_0.3_1.1um,UNIQUE,middle_exact:TiN_Shkondin-700,1,VISNIR_ANY_TiN_Shkondin-700_0.3_1.1um,TiN_TiN_Shkondin-700;TiN_Shkondin-700
TiN_TiN_Shkondin-800,VISNIR_ANY_TiN_Shkondin-800_0.3_1.1um,UNIQUE,middle_exact:TiN_Shkondin-800,1,VISNIR_ANY_TiN_Shkondin-800_0.3_1.1um,TiN_TiN_Shkondin-800;TiN_Shkondin-800
TiN_TiN_Shkondin-900,VISNIR_ANY_TiN_Shkondin-900_0.3_1.1um,UNIQUE,middle_exact:TiN_Shkondin-900,1,VISNIR_ANY_TiN_Shkondin-900_0.3_1.1um,TiN_TiN_Shkondin-900;TiN_Shkondin-900
TiO2_TiO2_Franta,VISNIR_ANY_TiO2_Franta_0.3_1.1um,UNIQUE,middle_exact:TiO2_Franta,1,VISNIR_ANY_TiO2_Franta_0.3_1.1um,TiO2_TiO2_Franta;TiO2_Franta
TiO2_TiO2_Jolivet-amorphous,VISNIR_ANY_TiO2_Jolivet-amorphous_0.3_0.8266um,UNIQUE,middle_exact:TiO2_Jolivet-amorphous,1,VISNIR_ANY_TiO2_Jolivet-amorphous_0.3_0.8266um,TiO2_TiO2_Jolivet-amorphous;TiO2_Jolivet-amorphous
TiO2_TiO2_Jolivet-anatase,VISNIR_ANY_TiO2_Jolivet-anatase_0.3_0.8266um,UNIQUE,middle_exact:TiO2_Jolivet-anatase,1,VISNIR_ANY_TiO2_Jolivet-anatase_0.3_0.8266um,TiO2_TiO2_Jolivet-anatase;TiO2_Jolivet-anatase
TiO2_TiO2_Sarkar,VISNIR_ANY_TiO2_Sarkar_0.3_1.1um,UNIQUE,middle_exact:TiO2_Sarkar,1,VISNIR_ANY_TiO2_Sarkar_0.3_1.1um,TiO2_TiO2_Sarkar;TiO2_Sarkar
TiO2_TiO2_Siefke,VISNIR_ANY_TiO2_Siefke_0.3_1.1um,UNIQUE,middle_exact:TiO2_Siefke,1,VISNIR_ANY_TiO2_Siefke_0.3_1.1um,TiO2_TiO2_Siefke;TiO2_Siefke
TiO2_TiO2_Zhukovsky,VISNIR_ANY_TiO2_Zhukovsky_0.3_1.1um,UNIQUE,middle_exact:TiO2_Zhukovsky,1,VISNIR_ANY_TiO2_Zhukovsky_0.3_1.1um,TiO2_TiO2_Zhukovsky;TiO2_Zhukovsky
Ti_Ti_Johnson,VISNIR_ANY_Ti_Johnson_0.3_1.1um,UNIQUE,middle_exact:Ti_Johnson,1,VISNIR_ANY_Ti_Johnson_0.3_1.1um,Ti_Ti_Johnson;Ti_Johnson
Ti_Ti_Mash,VISNIR_ANY_Ti_Mash_0.4_1.1um,UNIQUE,middle_exact:Ti_Mash,1,VISNIR_ANY_Ti_Mash_0.4_1.1um,Ti_Ti_Mash;Ti_Mash
Ti_Ti_Palm,VISNIR_ANY_Ti_Palm_0.3_1.1um,UNIQUE,middle_exact:Ti_Palm,1,VISNIR_ANY_Ti_Palm_0.3_1.1um,Ti_Ti_Palm;Ti_Palm
Ti_Ti_Rakic-BB,VISNIR_ANY_Ti_Rakic-BB_0.3_1.1um,UNIQUE,middle_exact:Ti_Rakic-BB,1,VISNIR_ANY_Ti_Rakic-BB_0.3_1.1um,Ti_Ti_Rakic-BB;Ti_Rakic-BB
Ti_Ti_Rakic-LD,VISNIR_ANY_Ti_Rakic-LD_0.3_1.1um,UNIQUE,middle_exact:Ti_Rakic-LD,1,VISNIR_ANY_Ti_Rakic-LD_0.3_1.1um,Ti_Ti_Rakic-LD;Ti_Rakic-LD
Ti_Ti_Werner,VISNIR_ANY_Ti_Werner_0.3_1.1um,UNIQUE,middle_exact:Ti_Werner,1,VISNIR_ANY_Ti_Werner_0.3_1.1um,Ti_Ti_Werner;Ti_Werner
Ti_Ti_Werner-DFT,VISNIR_ANY_Ti_Werner-DFT_0.3_1.1um,UNIQUE,middle_exact:Ti_Werner-DFT,1,VISNIR_ANY_Ti_Werner-DFT_0.3_1.1um,Ti_Ti_Werner-DFT;Ti_Werner-DFT
VO2_VO2_Beaini-100C,VISNIR_ANY_VO2_Beaini-100C_0.5_1.1um,UNIQUE,middle_exact:VO2_Beaini-100C,1,VISNIR_ANY_VO2_Beaini-100C_0.5_1.1um,VO2_VO2_Beaini-100C;VO2_Beaini-100C
VO2_VO2_Beaini-25C,VISNIR_ANY_VO2_Beaini-25C_0.5_1.1um,UNIQUE,middle_exact:VO2_Beaini-25C,1,VISNIR_ANY_VO2_Beaini-25C_0.5_1.1um,VO2_VO2_Beaini-25C;VO2_Beaini-25C
VO2_VO2_Oguntoye-20C,VISNIR_ANY_VO2_Oguntoye-20C_0.3_1.1um,UNIQUE,middle_exact:VO2_Oguntoye-20C,1,VISNIR_ANY_VO2_Oguntoye-20C_0.3_1.1um,VO2_VO2_Oguntoye-20C;VO2_Oguntoye-20C
VO2_VO2_Oguntoye-30C,VISNIR_ANY_VO2_Oguntoye-30C_0.3_1.1um,UNIQUE,middle_exact:VO2_Oguntoye-30C,1,VISNIR_ANY_VO2_Oguntoye-30C_0.3_1.1um,VO2_VO2_Oguntoye-30C;VO2_Oguntoye-30C
VO2_VO2_Oguntoye-40C,VISNIR_ANY_VO2_Oguntoye-40C_0.3_1.1um,UNIQUE,middle_exact:VO2_Oguntoye-40C,1,VISNIR_ANY_VO2_Oguntoye-40C_0.3_1.1um,VO2_VO2_Oguntoye-40C;VO2_Oguntoye-40C
VO2_VO2_Oguntoye-50C,VISNIR_ANY_VO2_Oguntoye-50C_0.3_1.1um,UNIQUE,middle_exact:VO2_Oguntoye-50C,1,VISNIR_ANY_VO2_Oguntoye-50C_0.3_1.1um,VO2_VO2_Oguntoye-50C;VO2_Oguntoye-50C
VO2_VO2_Oguntoye-55C,VISNIR_ANY_VO2_Oguntoye-55C_0.3_1.1um,UNIQUE,middle_exact:VO2_Oguntoye-55C,1,VISNIR_ANY_VO2_Oguntoye-55C_0.3_1.1um,VO2_VO2_Oguntoye-55C;VO2_Oguntoye-55C
VO2_VO2_Oguntoye-60C,VISNIR_ANY_VO2_Oguntoye-60C_0.3_1.1um,UNIQUE,middle_exact:VO2_Oguntoye-60C,1,VISNIR_ANY_VO2_Oguntoye-60C_0.3_1.1um,VO2_VO2_Oguntoye-60C;VO2_Oguntoye-60C
VO2_VO2_Oguntoye-70C,VISNIR_ANY_VO2_Oguntoye-70C_0.3_1.1um,UNIQUE,middle_exact:VO2_Oguntoye-70C,1,VISNIR_ANY_VO2_Oguntoye-70C_0.3_1.1um,VO2_VO2_Oguntoye-70C;VO2_Oguntoye-70C
VO2_VO2_Oguntoye-80C,VISNIR_ANY_VO2_Oguntoye-80C_0.3_1.1um,UNIQUE,middle_exact:VO2_Oguntoye-80C,1,VISNIR_ANY_VO2_Oguntoye-80C_0.3_1.1um,VO2_VO2_Oguntoye-80C;VO2_Oguntoye-80C
V_V_Johnson,VISNIR_ANY_V_Johnson_0.3_1.1um,UNIQUE,middle_exact:V_Johnson,1,VISNIR_ANY_V_Johnson_0.3_1.1um,V_V_Johnson;V_Johnson
V_V_Palm,VISNIR_ANY_V_Palm_0.3011_1.1um,UNIQUE,middle_exact:V_Palm,1,VISNIR_ANY_V_Palm_0.3011_1.1um,V_V_Palm;V_Palm
V_V_Werner,VISNIR_ANY_V_Werner_0.3_1.1um,UNIQUE,middle_exact:V_Werner,1,VISNIR_ANY_V_Werner_0.3_1.1um,V_V_Werner;V_Werner
V_V_Werner-DFT,VISNIR_ANY_V_Werner-DFT_0.3_1.1um,UNIQUE,middle_exact:V_Werner-DFT,1,VISNIR_ANY_V_Werner-DFT_0.3_1.1um,V_V_Werner-DFT;V_Werner-DFT
WO3_WO3_Kulikova,VISNIR_ANY_WO3_Kulikova_0.3_1um,UNIQUE,middle_exact:WO3_Kulikova,1,VISNIR_ANY_WO3_Kulikova_0.3_1um,WO3_WO3_Kulikova;WO3_Kulikova
WS2_WS2_Ermolaev,VISNIR_ANY_WS2_Ermolaev_0.365_1.1um,UNIQUE,middle_exact:WS2_Ermolaev,1,VISNIR_ANY_WS2_Ermolaev_0.365_1.1um,WS2_WS2_Ermolaev;WS2_Ermolaev
WS2_WS2_Hsu-1L,VISNIR_ANY_WS2_Hsu-1L_0.397_0.8502um,UNIQUE,middle_exact:WS2_Hsu-1L,1,VISNIR_ANY_WS2_Hsu-1L_0.397_0.8502um,WS2_WS2_Hsu-1L;WS2_Hsu-1L
WS2_WS2_Hsu-2L,VISNIR_ANY_WS2_Hsu-2L_0.397_0.8502um,UNIQUE,middle_exact:WS2_Hsu-2L,1,VISNIR_ANY_WS2_Hsu-2L_0.397_0.8502um,WS2_WS2_Hsu-2L;WS2_Hsu-2L
WS2_WS2_Hsu-3L,VISNIR_ANY_WS2_Hsu-3L_0.397_0.8502um,UNIQUE,middle_exact:WS2_Hsu-3L,1,VISNIR_ANY_WS2_Hsu-3L_0.397_0.8502um,WS2_WS2_Hsu-3L;WS2_Hsu-3L
WS2_WS2_Jung,VISNIR_ANY_WS2_Jung_0.3814_0.8935um,UNIQUE,middle_exact:WS2_Jung,1,VISNIR_ANY_WS2_Jung_0.3814_0.8935um,WS2_WS2_Jung;WS2_Jung
WS2_WS2_Munkhbat-e,VISNIR_ANY_WS2_Munkhbat-e_0.3_1.1um,UNIQUE,middle_exact:WS2_Munkhbat-e,1,VISNIR_ANY_WS2_Munkhbat-e_0.3_1.1um,WS2_WS2_Munkhbat-e;WS2_Munkhbat-e
WS2_WS2_Munkhbat-o,VISNIR_ANY_WS2_Munkhbat-o_0.3_1.1um,UNIQUE,middle_exact:WS2_Munkhbat-o,1,VISNIR_ANY_WS2_Munkhbat-o_0.3_1.1um,WS2_WS2_Munkhbat-o;WS2_Munkhbat-o
WS2_WS2_Vyshnevyy-e,VISNIR_ANY_WS2_Vyshnevyy-e_0.36_1.1um,UNIQUE,middle_exact:WS2_Vyshnevyy-e,1,VISNIR_ANY_WS2_Vyshnevyy-e_0.36_1.1um,WS2_WS2_Vyshnevyy-e;WS2_Vyshnevyy-e
WS2_WS2_Vyshnevyy-o,VISNIR_ANY_WS2_Vyshnevyy-o_0.36_1.1um,UNIQUE,middle_exact:WS2_Vyshnevyy-o,1,VISNIR_ANY_WS2_Vyshnevyy-o_0.36_1.1um,WS2_WS2_Vyshnevyy-o;WS2_Vyshnevyy-o
WS2_WS2_Zotev-e,VISNIR_ANY_WS2_Zotev-e_0.36_1um,UNIQUE,middle_exact:WS2_Zotev-e,1,VISNIR_ANY_WS2_Zotev-e_0.36_1um,WS2_WS2_Zotev-e;WS2_Zotev-e
WS2_WS2_Zotev-o,VISNIR_ANY_WS2_Zotev-o_0.36_1um,UNIQUE,middle_exact:WS2_Zotev-o,1,VISNIR_ANY_WS2_Zotev-o_0.36_1um,WS2_WS2_Zotev-o;WS2_Zotev-o
WSe2_WSe2_Ermolaev,VISNIR_ANY_WSe2_Ermolaev_0.301_1.1um,UNIQUE,middle_exact:WSe2_Ermolaev,1,VISNIR_ANY_WSe2_Ermolaev_0.301_1.1um,WSe2_WSe2_Ermolaev;WSe2_Ermolaev
WSe2_WSe2_Gu-1L,VISNIR_ANY_WSe2_Gu-1L_0.3_1.1um,UNIQUE,middle_exact:WSe2_Gu-1L,1,VISNIR_ANY_WSe2_Gu-1L_0.3_1.1um,WSe2_WSe2_Gu-1L;WSe2_Gu-1L
WSe2_WSe2_Gu-2L,VISNIR_ANY_WSe2_Gu-2L_0.3_1.1um,UNIQUE,middle_exact:WSe2_Gu-2L,1,VISNIR_ANY_WSe2_Gu-2L_0.3_1.1um,WSe2_WSe2_Gu-2L;WSe2_Gu-2L
WSe2_WSe2_Gu-3L,VISNIR_ANY_WSe2_Gu-3L_0.3_1.1um,UNIQUE,middle_exact:WSe2_Gu-3L,1,VISNIR_ANY_WSe2_Gu-3L_0.3_1.1um,WSe2_WSe2_Gu-3L;WSe2_Gu-3L
WSe2_WSe2_Gu-4L,VISNIR_ANY_WSe2_Gu-4L_0.3_1.1um,UNIQUE,middle_exact:WSe2_Gu-4L,1,VISNIR_ANY_WSe2_Gu-4L_0.3_1.1um,WSe2_WSe2_Gu-4L;WSe2_Gu-4L
WSe2_WSe2_Gu-5L,VISNIR_ANY_WSe2_Gu-5L_0.3_1.1um,UNIQUE,middle_exact:WSe2_Gu-5L,1,VISNIR_ANY_WSe2_Gu-5L_0.3_1.1um,WSe2_WSe2_Gu-5L;WSe2_Gu-5L
WSe2_WSe2_Hsu-1L,VISNIR_ANY_WSe2_Hsu-1L_0.397_0.8502um,UNIQUE,middle_exact:WSe2_Hsu-1L,1,VISNIR_ANY_WSe2_Hsu-1L_0.397_0.8502um,WSe2_WSe2_Hsu-1L;WSe2_Hsu-1L
WSe2_WSe2_Hsu-2L,VISNIR_ANY_WSe2_Hsu-2L_0.397_0.8502um,UNIQUE,middle_exact:WSe2_Hsu-2L,1,VISNIR_ANY_WSe2_Hsu-2L_0.397_0.8502um,WSe2_WSe2_Hsu-2L;WSe2_Hsu-2L
WSe2_WSe2_Hsu-3L,VISNIR_ANY_WSe2_Hsu-3L_0.397_0.8502um,UNIQUE,middle_exact:WSe2_Hsu-3L,1,VISNIR_ANY_WSe2_Hsu-3L_0.397_0.8502um,WSe2_WSe2_Hsu-3L;WSe2_Hsu-3L
WSe2_WSe2_Jung,VISNIR_ANY_WSe2_Jung_0.3814_0.8935um,UNIQUE,middle_exact:WSe2_Jung,1,VISNIR_ANY_WSe2_Jung_0.3814_0.8935um,WSe2_WSe2_Jung;WSe2_Jung
WSe2_WSe2_Munkhbat-e,VISNIR_ANY_WSe2_Munkhbat-e_0.3_1.1um,UNIQUE,middle_exact:WSe2_Munkhbat-e,1,VISNIR_ANY_WSe2_Munkhbat-e_0.3_1.1um,WSe2_WSe2_Munkhbat-e;WSe2_Munkhbat-e
WSe2_WSe2_Munkhbat-o,VISNIR_ANY_WSe2_Munkhbat-o_0.3_1.1um,UNIQUE,middle_exact:WSe2_Munkhbat-o,1,VISNIR_ANY_WSe2_Munkhbat-o_0.3_1.1um,WSe2_WSe2_Munkhbat-o;WSe2_Munkhbat-o
WSe2_WSe2_Ushkov-e,VISNIR_ANY_WSe2_Ushkov-e_0.36_1.1um,UNIQUE,middle_exact:WSe2_Ushkov-e,1,VISNIR_ANY_WSe2_Ushkov-e_0.36_1.1um,WSe2_WSe2_Ushkov-e;WSe2_Ushkov-e
WSe2_WSe2_Ushkov-o,VISNIR_ANY_WSe2_Ushkov-o_0.36_1.1um,UNIQUE,middle_exact:WSe2_Ushkov-o,1,VISNIR_ANY_WSe2_Ushkov-o_0.36_1.1um,WSe2_WSe2_Ushkov-o;WSe2_Ushkov-o
WSe2_WSe2_Zotev-e,VISNIR_ANY_WSe2_Zotev-e_0.36_1um,UNIQUE,middle_exact:WSe2_Zotev-e,1,VISNIR_ANY_WSe2_Zotev-e_0.36_1um,WSe2_WSe2_Zotev-e;WSe2_Zotev-e
WSe2_WSe2_Zotev-o,VISNIR_ANY_WSe2_Zotev-o_0.36_1um,UNIQUE,middle_exact:WSe2_Zotev-o,1,VISNIR_ANY_WSe2_Zotev-o_0.36_1um,WSe2_WSe2_Zotev-o;WSe2_Zotev-o
W_W_Rakic-BB,VISNIR_ANY_W_Rakic-BB_0.3_1.1um,UNIQUE,middle_exact:W_Rakic-BB,1,VISNIR_ANY_W_Rakic-BB_0.3_1.1um,W_W_Rakic-BB;W_Rakic-BB
W_W_Rakic-LD,VISNIR_ANY_W_Rakic-LD_0.3_1.1um,UNIQUE,middle_exact:W_Rakic-LD,1,VISNIR_ANY_W_Rakic-LD_0.3_1.1um,W_W_Rakic-LD;W_Rakic-LD
W_W_Weaver,VISNIR_ANY_W_Weaver_0.3_1.1um,UNIQUE,middle_exact:W_Weaver,1,VISNIR_ANY_W_Weaver_0.3_1.1um,W_W_Weaver;W_Weaver
W_W_Werner,VISNIR_ANY_W_Werner_0.3_1.1um,UNIQUE,middle_exact:W_Werner,1,VISNIR_ANY_W_Werner_0.3_1.1um,W_W_Werner;W_Werner
W_W_Werner-DFT,VISNIR_ANY_W_Werner-DFT_0.3_1.1um,UNIQUE,middle_exact:W_Werner-DFT,1,VISNIR_ANY_W_Werner-DFT_0.3_1.1um,W_W_Werner-DFT;W_Werner-DFT
ZnO_ZnO_Aguilar,VISNIR_ANY_ZnO_Aguilar_0.3_1.1um,UNIQUE,middle_exact:ZnO_Aguilar,1,VISNIR_ANY_ZnO_Aguilar_0.3_1.1um,ZnO_ZnO_Aguilar;ZnO_Aguilar
ZnO_ZnO_Querry,VISNIR_ANY_ZnO_Querry_0.3_1.1um,UNIQUE,middle_exact:ZnO_Querry,1,VISNIR_ANY_ZnO_Querry_0.3_1.1um,ZnO_ZnO_Querry;ZnO_Querry
ZnO_ZnO_Stelling,VISNIR_ANY_ZnO_Stelling_0.3016_1.1um,UNIQUE,middle_exact:ZnO_Stelling,1,VISNIR_ANY_ZnO_Stelling_0.3016_1.1um,ZnO_ZnO_Stelling;ZnO_Stelling
ZnS_ZnS_Ozaki,VISNIR_ANY_ZnS_Ozaki_0.3_1.033um,UNIQUE,middle_exact:ZnS_Ozaki,1,VISNIR_ANY_ZnS_Ozaki_0.3_1.033um,ZnS_ZnS_Ozaki;ZnS_Ozaki
ZnS_ZnS_Querry,VISNIR_ANY_ZnS_Querry_0.3_1.1um,UNIQUE,middle_exact:ZnS_Querry,1,VISNIR_ANY_ZnS_Querry_0.3_1.1um,ZnS_ZnS_Querry;ZnS_Querry
ZnSe_ZnSe_Adachi,VISNIR_ANY_ZnSe_Adachi_0.3_0.8266um,UNIQUE,middle_exact:ZnSe_Adachi,1,VISNIR_ANY_ZnSe_Adachi_0.3_0.8266um,ZnSe_ZnSe_Adachi;ZnSe_Adachi
ZnSe_ZnSe_Querry,VISNIR_ANY_ZnSe_Querry_0.5_1.1um,UNIQUE,middle_exact:ZnSe_Querry,1,VISNIR_ANY_ZnSe_Querry_0.5_1.1um,ZnSe_ZnSe_Querry;ZnSe_Querry
ZrO2_ZrO2_Synowicki,VISNIR_ANY_ZrO2_Synowicki_0.3_1.1um,UNIQUE,middle_exact:ZrO2_Synowicki,1,VISNIR_ANY_ZrO2_Synowicki_0.3_1.1um,ZrO2_ZrO2_Synowicki;ZrO2_Synowicki
