material,book,page,record_tag,raw_database_points_json,raw_database_nk_csv,raw_database_full_points_json,raw_database_full_nk_csv,raw_database_overlap_points_json,raw_database_overlap_nk_csv,fitting_grid_points_json,record_key,record_label,material_class,record_folder
C,C,Phillip,C_C_Phillip,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Phillip/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Phillip/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Phillip/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Phillip/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Phillip/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Phillip/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Phillip/fitting_grid_points.json,C_C_Phillip,,,
C,C,Querry-Asbury3222,C_C_Querry-Asbury3222,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Asbury3222/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Asbury3222/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Asbury3222/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Asbury3222/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Asbury3222/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Asbury3222/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Asbury3222/fitting_grid_points.json,C_C_Querry-Asbury3222,,,
C,C,Querry-AsburyMicro260,C_C_Querry-AsburyMicro260,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-AsburyMicro260/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-AsburyMicro260/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-AsburyMicro260/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-AsburyMicro260/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-AsburyMicro260/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-AsburyMicro260/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-AsburyMicro260/fitting_grid_points.json,C_C_Querry-AsburyMicro260,,,
C,C,Querry-Dixon1102,C_C_Querry-Dixon1102,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon1102/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon1102/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon1102/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon1102/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon1102/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon1102/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon1102/fitting_grid_points.json,C_C_Querry-Dixon1102,,,
C,C,Querry-Dixon200-10,C_C_Querry-Dixon200-10,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon200-10/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon200-10/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon200-10/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon200-10/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon200-10/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon200-10/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Dixon200-10/fitting_grid_points.json,C_C_Querry-Dixon200-10,,,
C,C,Querry-DixonHPN2,C_C_Querry-DixonHPN2,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonHPN2/fitting_grid_points.json,C_C_Querry-DixonHPN2,,,
C,C,Querry-DixonKS2,C_C_Querry-DixonKS2,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-DixonKS2/fitting_grid_points.json,C_C_Querry-DixonKS2,,,
C,C,Querry-Pyrolytic,C_C_Querry-Pyrolytic,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Pyrolytic/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Pyrolytic/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Pyrolytic/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Pyrolytic/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Pyrolytic/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Pyrolytic/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Querry-Pyrolytic/fitting_grid_points.json,C_C_Querry-Pyrolytic,,,
C,C,Song,C_C_Song,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song/fitting_grid_points.json,C_C_Song,,,
C,C,Song-Arc,C_C_Song-Arc,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-Arc/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-Arc/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-Arc/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-Arc/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-Arc/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-Arc/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-Arc/fitting_grid_points.json,C_C_Song-Arc,,,
C,C,Song-HiPco,C_C_Song-HiPco,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-HiPco/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-HiPco/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-HiPco/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-HiPco/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-HiPco/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-HiPco/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-HiPco/fitting_grid_points.json,C_C_Song-HiPco,,,
C,C,Song-cHOPG-e,C_C_Song-cHOPG-e,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-e/fitting_grid_points.json,C_C_Song-cHOPG-e,,,
C,C,Song-cHOPG-o,C_C_Song-cHOPG-o,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-o/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-o/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-o/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-o/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-o/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-cHOPG-o/fitting_grid_points.json,C_C_Song-cHOPG-o,,,
C,C,Song-sHOPG-e,C_C_Song-sHOPG-e,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-e/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-e/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-e/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-e/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-e/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-e/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-e/fitting_grid_points.json,C_C_Song-sHOPG-e,,,
C,C,Song-sHOPG-o,C_C_Song-sHOPG-o,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-o/raw_database_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-o/raw_database_full_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-o/raw_database_full_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-o/raw_database_overlap_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-o/raw_database_overlap_nk.csv,batch_database_RI_to_FDTDready_RP_CP_SCP_v23_VISNIR_overlap_raw_exp_N1_to_N5_1nm_52cpu/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/C_C_Song-sHOPG-o/fitting_grid_points.json,C_C_Song-sHOPG-o,,,
