material,record_key,record_label,book,page,material_class,record_json,raw_database_points,fitting_grid_points,wavelength_range_um,wavelength_range_source,fdtd_ready_exported_model_count,fdtd_ready_count,FDTD_ready_count,recommended_N,recommended_public_family,recommended_model_code,recommended_epsilon_rms,model_order_count,fit_wl_min_um,fit_wl_max_um,n_model_rows,n_exportable_rows,has_recommendation,recommended_family,recommended_model_json,recommended_model_curve,source_record_key
As2S3,As2S3_As2S3_Slavich-beta,As2S3 / Slavich-beta,As2S3,Slavich-beta,,records/As2S3_As2S3_Slavich-beta.json,experimental/As2S3_As2S3_Slavich-beta/raw_database_points.json,experimental/As2S3_As2S3_Slavich-beta/fitting_grid_points.json,"[0.5, 0.9]",fitting_grid_points,0,0,0,,,,,5,0.5,0.9,15,0,False,,,,VISNIR_ANY_As2S3_Slavich-beta_0.5_0.9um
As2S3,As2S3_As2S3_Slavich-gamma,As2S3 / Slavich-gamma,As2S3,Slavich-gamma,,records/As2S3_As2S3_Slavich-gamma.json,experimental/As2S3_As2S3_Slavich-gamma/raw_database_points.json,experimental/As2S3_As2S3_Slavich-gamma/fitting_grid_points.json,"[0.5, 0.9]",fitting_grid_points,0,0,0,,,,,5,0.5,0.9,15,0,False,,,,VISNIR_ANY_As2S3_Slavich-gamma_0.5_0.9um
As2S3,As2S3_As2S3_Synowicki,As2S3 / Synowicki,As2S3,Synowicki,,records/As2S3_As2S3_Synowicki.json,experimental/As2S3_As2S3_Synowicki/raw_database_points.json,experimental/As2S3_As2S3_Synowicki/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,11,11,11,3.0,AnalyticalCP,CP_M3,0.0029089335628899,5,0.3,1.1,15,11,True,CP,models/VISNIR_ANY_As2S3_Synowicki_0.3_1.1um/CP_M3.json,model_curves/VISNIR_ANY_As2S3_Synowicki_0.3_1.1um/CP_M3.json,VISNIR_ANY_As2S3_Synowicki_0.3_1.1um
As2Se3,As2Se3_As2Se3_Joseph-400nm,As2Se3 / Joseph-400nm,As2Se3,Joseph-400nm,,records/As2Se3_As2Se3_Joseph-400nm.json,experimental/As2Se3_As2Se3_Joseph-400nm/raw_database_points.json,experimental/As2Se3_As2Se3_Joseph-400nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,5.0,AnalyticalCP,CP_M5,0.0287029046106127,5,0.3,1.1,15,10,True,CP,models/VISNIR_ANY_As2Se3_Joseph-400nm_0.3_1.1um/CP_M5.json,model_curves/VISNIR_ANY_As2Se3_Joseph-400nm_0.3_1.1um/CP_M5.json,VISNIR_ANY_As2Se3_Joseph-400nm_0.3_1.1um
As2Se3,As2Se3_As2Se3_Joseph-700nm,As2Se3 / Joseph-700nm,As2Se3,Joseph-700nm,,records/As2Se3_As2Se3_Joseph-700nm.json,experimental/As2Se3_As2Se3_Joseph-700nm/raw_database_points.json,experimental/As2Se3_As2Se3_Joseph-700nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,1,1,1,2.0,SemiAnalyticalCP,SCP_M2,0.6371861350852509,5,0.3,1.1,15,1,True,SCP,models/VISNIR_ANY_As2Se3_Joseph-700nm_0.3_1.1um/SCP_M2.json,model_curves/VISNIR_ANY_As2Se3_Joseph-700nm_0.3_1.1um/SCP_M2.json,VISNIR_ANY_As2Se3_Joseph-700nm_0.3_1.1um
Au,Au_Au_Babar,Au / Babar,Au,Babar,,records/Au_Au_Babar.json,experimental/Au_Au_Babar/raw_database_points.json,experimental/Au_Au_Babar/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,5.0,SemiAnalyticalCP,SCP_M5,0.0060457966074469,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Au_Babar_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Babar_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Babar_0.3_1.1um
Au,Au_Au_Chen,Au / Chen,Au,Chen,,records/Au_Au_Chen.json,experimental/Au_Au_Chen/raw_database_points.json,experimental/Au_Au_Chen/fitting_grid_points.json,"[0.3, 0.6]",fitting_grid_points,2,2,2,5.0,SemiAnalyticalCP,SCP_M5,0.0273663829816805,5,0.3,0.6,15,2,True,SCP,models/VISNIR_ANY_Au_Chen_0.3_0.6um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Chen_0.3_0.6um/SCP_M5.json,VISNIR_ANY_Au_Chen_0.3_0.6um
Au,Au_Au_Ciesielski-Ge,Au / Ciesielski-Ge,Au,Ciesielski-Ge,,records/Au_Au_Ciesielski-Ge.json,experimental/Au_Au_Ciesielski-Ge/raw_database_points.json,experimental/Au_Au_Ciesielski-Ge/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,4.0,SemiAnalyticalCP,SCP_M4,0.0010163923465008,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Au_Ciesielski-Ge_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Ciesielski-Ge_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Au_Ciesielski-Ge_0.3_1.1um
Au,Au_Au_Ciesielski,Au / Ciesielski,Au,Ciesielski,,records/Au_Au_Ciesielski.json,experimental/Au_Au_Ciesielski/raw_database_points.json,experimental/Au_Au_Ciesielski/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,4.0,SemiAnalyticalCP,SCP_M4,0.0016474863564962,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Au_Ciesielski_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Ciesielski_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Au_Ciesielski_0.3_1.1um
Au,Au_Au_Hagemann-2,Au / Hagemann-2,Au,Hagemann-2,,records/Au_Au_Hagemann-2.json,experimental/Au_Au_Hagemann-2/raw_database_points.json,experimental/Au_Au_Hagemann-2/fitting_grid_points.json,"[0.3, 0.8266]",fitting_grid_points,10,10,10,5.0,SemiAnalyticalCP,SCP_M5,0.0136314632777618,5,0.3,0.8266,15,10,True,SCP,models/VISNIR_ANY_Au_Hagemann-2_0.3_0.8266um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Hagemann-2_0.3_0.8266um/SCP_M5.json,VISNIR_ANY_Au_Hagemann-2_0.3_0.8266um
Au,Au_Au_Hagemann,Au / Hagemann,Au,Hagemann,,records/Au_Au_Hagemann.json,experimental/Au_Au_Hagemann/raw_database_points.json,experimental/Au_Au_Hagemann/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,5.0,SemiAnalyticalCP,SCP_M5,0.0119828484945911,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Au_Hagemann_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Hagemann_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Hagemann_0.3_1.1um
Au,Au_Au_Johnson,Au / Johnson,Au,Johnson,,records/Au_Au_Johnson.json,experimental/Au_Au_Johnson/raw_database_points.json,experimental/Au_Au_Johnson/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,9,9,9,3.0,RP,RP_M3,0.0337838783346688,5,0.3,1.1,15,9,True,RP,models/VISNIR_ANY_Au_Johnson_0.3_1.1um/RP_M3.json,model_curves/VISNIR_ANY_Au_Johnson_0.3_1.1um/RP_M3.json,VISNIR_ANY_Au_Johnson_0.3_1.1um
Au,Au_Au_Klinavicius-11.4nm,Au / Klinavicius-11.4nm,Au,Klinavicius-11.4nm,,records/Au_Au_Klinavicius-11.4nm.json,experimental/Au_Au_Klinavicius-11.4nm/raw_database_points.json,experimental/Au_Au_Klinavicius-11.4nm/fitting_grid_points.json,"[0.4, 0.9]",fitting_grid_points,5,5,5,3.0,RP,RP_M3,0.026910345579209,5,0.4,0.9,15,5,True,RP,models/VISNIR_ANY_Au_Klinavicius-11.4nm_0.4_0.9um/RP_M3.json,model_curves/VISNIR_ANY_Au_Klinavicius-11.4nm_0.4_0.9um/RP_M3.json,VISNIR_ANY_Au_Klinavicius-11.4nm_0.4_0.9um
Au,Au_Au_Klinavicius-19.7nm,Au / Klinavicius-19.7nm,Au,Klinavicius-19.7nm,,records/Au_Au_Klinavicius-19.7nm.json,experimental/Au_Au_Klinavicius-19.7nm/raw_database_points.json,experimental/Au_Au_Klinavicius-19.7nm/fitting_grid_points.json,"[0.4, 0.9]",fitting_grid_points,4,4,4,2.0,RP,RP_M2,0.0475056926682519,5,0.4,0.9,15,4,True,RP,models/VISNIR_ANY_Au_Klinavicius-19.7nm_0.4_0.9um/RP_M2.json,model_curves/VISNIR_ANY_Au_Klinavicius-19.7nm_0.4_0.9um/RP_M2.json,VISNIR_ANY_Au_Klinavicius-19.7nm_0.4_0.9um
Au,Au_Au_Klinavicius-30.4nm,Au / Klinavicius-30.4nm,Au,Klinavicius-30.4nm,,records/Au_Au_Klinavicius-30.4nm.json,experimental/Au_Au_Klinavicius-30.4nm/raw_database_points.json,experimental/Au_Au_Klinavicius-30.4nm/fitting_grid_points.json,"[0.4, 0.9]",fitting_grid_points,13,13,13,3.0,SemiAnalyticalCP,SCP_M3,0.0038740150435939,5,0.4,0.9,15,13,True,SCP,models/VISNIR_ANY_Au_Klinavicius-30.4nm_0.4_0.9um/SCP_M3.json,model_curves/VISNIR_ANY_Au_Klinavicius-30.4nm_0.4_0.9um/SCP_M3.json,VISNIR_ANY_Au_Klinavicius-30.4nm_0.4_0.9um
Au,Au_Au_Klinavicius-40.0nm,Au / Klinavicius-40.0nm,Au,Klinavicius-40.0nm,,records/Au_Au_Klinavicius-40.0nm.json,experimental/Au_Au_Klinavicius-40.0nm/raw_database_points.json,experimental/Au_Au_Klinavicius-40.0nm/fitting_grid_points.json,"[0.4, 0.9]",fitting_grid_points,10,10,10,5.0,SemiAnalyticalCP,SCP_M5,0.0213310069840375,5,0.4,0.9,15,10,True,SCP,models/VISNIR_ANY_Au_Klinavicius-40.0nm_0.4_0.9um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Klinavicius-40.0nm_0.4_0.9um/SCP_M5.json,VISNIR_ANY_Au_Klinavicius-40.0nm_0.4_0.9um
Au,Au_Au_Klinavicius-7.2nm,Au / Klinavicius-7.2nm,Au,Klinavicius-7.2nm,,records/Au_Au_Klinavicius-7.2nm.json,experimental/Au_Au_Klinavicius-7.2nm/raw_database_points.json,experimental/Au_Au_Klinavicius-7.2nm/fitting_grid_points.json,"[0.4, 0.9]",fitting_grid_points,7,7,7,4.0,SemiAnalyticalCP,SCP_M4,0.0235903409113724,5,0.4,0.9,15,7,True,SCP,models/VISNIR_ANY_Au_Klinavicius-7.2nm_0.4_0.9um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Klinavicius-7.2nm_0.4_0.9um/SCP_M4.json,VISNIR_ANY_Au_Klinavicius-7.2nm_0.4_0.9um
Au,Au_Au_Lemarchand-11.7nm,Au / Lemarchand-11.7nm,Au,Lemarchand-11.7nm,,records/Au_Au_Lemarchand-11.7nm.json,experimental/Au_Au_Lemarchand-11.7nm/raw_database_points.json,experimental/Au_Au_Lemarchand-11.7nm/fitting_grid_points.json,"[0.35, 1.1]",fitting_grid_points,8,8,8,5.0,RP,RP_M5,0.0044140056779221,5,0.35,1.1,15,8,True,RP,models/VISNIR_ANY_Au_Lemarchand-11.7nm_0.35_1.1um/RP_M5.json,model_curves/VISNIR_ANY_Au_Lemarchand-11.7nm_0.35_1.1um/RP_M5.json,VISNIR_ANY_Au_Lemarchand-11.7nm_0.35_1.1um
Au,Au_Au_Lemarchand-3.96nm,Au / Lemarchand-3.96nm,Au,Lemarchand-3.96nm,,records/Au_Au_Lemarchand-3.96nm.json,experimental/Au_Au_Lemarchand-3.96nm/raw_database_points.json,experimental/Au_Au_Lemarchand-3.96nm/fitting_grid_points.json,"[0.35, 1.1]",fitting_grid_points,12,12,12,4.0,SemiAnalyticalCP,SCP_M4,0.0030081177604799,5,0.35,1.1,15,12,True,SCP,models/VISNIR_ANY_Au_Lemarchand-3.96nm_0.35_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Lemarchand-3.96nm_0.35_1.1um/SCP_M4.json,VISNIR_ANY_Au_Lemarchand-3.96nm_0.35_1.1um
Au,Au_Au_Lemarchand-4.62nm,Au / Lemarchand-4.62nm,Au,Lemarchand-4.62nm,,records/Au_Au_Lemarchand-4.62nm.json,experimental/Au_Au_Lemarchand-4.62nm/raw_database_points.json,experimental/Au_Au_Lemarchand-4.62nm/fitting_grid_points.json,"[0.35, 1.1]",fitting_grid_points,9,9,9,3.0,RP,RP_M3,0.0026845038689252,5,0.35,1.1,15,9,True,RP,models/VISNIR_ANY_Au_Lemarchand-4.62nm_0.35_1.1um/RP_M3.json,model_curves/VISNIR_ANY_Au_Lemarchand-4.62nm_0.35_1.1um/RP_M3.json,VISNIR_ANY_Au_Lemarchand-4.62nm_0.35_1.1um
Au,Au_Au_Lemarchand-5.77nm,Au / Lemarchand-5.77nm,Au,Lemarchand-5.77nm,,records/Au_Au_Lemarchand-5.77nm.json,experimental/Au_Au_Lemarchand-5.77nm/raw_database_points.json,experimental/Au_Au_Lemarchand-5.77nm/fitting_grid_points.json,"[0.35, 1.1]",fitting_grid_points,8,8,8,3.0,SemiAnalyticalCP,SCP_M3,0.0214207003185068,5,0.35,1.1,15,8,True,SCP,models/VISNIR_ANY_Au_Lemarchand-5.77nm_0.35_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Au_Lemarchand-5.77nm_0.35_1.1um/SCP_M3.json,VISNIR_ANY_Au_Lemarchand-5.77nm_0.35_1.1um
Au,Au_Au_Magnozzi-225C,Au / Magnozzi-225C,Au,Magnozzi-225C,,records/Au_Au_Magnozzi-225C.json,experimental/Au_Au_Magnozzi-225C/raw_database_points.json,experimental/Au_Au_Magnozzi-225C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,4.0,SemiAnalyticalCP,SCP_M4,0.0039476623141915,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_Au_Magnozzi-225C_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Magnozzi-225C_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Au_Magnozzi-225C_0.3_1.1um
Au,Au_Au_Magnozzi-25C,Au / Magnozzi-25C,Au,Magnozzi-25C,,records/Au_Au_Magnozzi-25C.json,experimental/Au_Au_Magnozzi-25C/raw_database_points.json,experimental/Au_Au_Magnozzi-25C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,4.0,SemiAnalyticalCP,SCP_M4,0.0039480494556078,5,0.3,1.1,15,10,True,SCP,models/VISNIR_ANY_Au_Magnozzi-25C_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Magnozzi-25C_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Au_Magnozzi-25C_0.3_1.1um
Au,Au_Au_Magnozzi-350C,Au / Magnozzi-350C,Au,Magnozzi-350C,,records/Au_Au_Magnozzi-350C.json,experimental/Au_Au_Magnozzi-350C/raw_database_points.json,experimental/Au_Au_Magnozzi-350C/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,5.0,SemiAnalyticalCP,SCP_M5,0.0036366275581875,5,0.3,1.1,15,10,True,SCP,models/VISNIR_ANY_Au_Magnozzi-350C_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Magnozzi-350C_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Magnozzi-350C_0.3_1.1um
Au,Au_Au_McPeak,Au / McPeak,Au,McPeak,,records/Au_Au_McPeak.json,experimental/Au_Au_McPeak/raw_database_points.json,experimental/Au_Au_McPeak/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,10,10,10,5.0,RP,RP_M5,0.0209816497198915,5,0.3,1.1,15,10,True,RP,models/VISNIR_ANY_Au_McPeak_0.3_1.1um/RP_M5.json,model_curves/VISNIR_ANY_Au_McPeak_0.3_1.1um/RP_M5.json,VISNIR_ANY_Au_McPeak_0.3_1.1um
Au,Au_Au_Olmon-ev,Au / Olmon-ev,Au,Olmon-ev,,records/Au_Au_Olmon-ev.json,experimental/Au_Au_Olmon-ev/raw_database_points.json,experimental/Au_Au_Olmon-ev/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,13,13,13,4.0,SemiAnalyticalCP,SCP_M4,0.0015860399376711,5,0.3,1.1,15,13,True,SCP,models/VISNIR_ANY_Au_Olmon-ev_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Olmon-ev_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Au_Olmon-ev_0.3_1.1um
Au,Au_Au_Olmon-sc,Au / Olmon-sc,Au,Olmon-sc,,records/Au_Au_Olmon-sc.json,experimental/Au_Au_Olmon-sc/raw_database_points.json,experimental/Au_Au_Olmon-sc/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,4.0,SemiAnalyticalCP,SCP_M4,0.0017818374104072,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Au_Olmon-sc_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Olmon-sc_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Au_Olmon-sc_0.3_1.1um
Au,Au_Au_Olmon-ts,Au / Olmon-ts,Au,Olmon-ts,,records/Au_Au_Olmon-ts.json,experimental/Au_Au_Olmon-ts/raw_database_points.json,experimental/Au_Au_Olmon-ts/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,4.0,SemiAnalyticalCP,SCP_M4,0.0015673079166628,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Au_Olmon-ts_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Olmon-ts_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Au_Olmon-ts_0.3_1.1um
Au,Au_Au_Rakic-BB,Au / Rakic-BB,Au,Rakic-BB,,records/Au_Au_Rakic-BB.json,experimental/Au_Au_Rakic-BB/raw_database_points.json,experimental/Au_Au_Rakic-BB/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,7,7,7,5.0,SemiAnalyticalCP,SCP_M5,0.0030302190957307,5,0.3,1.1,15,7,True,SCP,models/VISNIR_ANY_Au_Rakic-BB_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Rakic-BB_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Rakic-BB_0.3_1.1um
Au,Au_Au_Rakic-LD,Au / Rakic-LD,Au,Rakic-LD,,records/Au_Au_Rakic-LD.json,experimental/Au_Au_Rakic-LD/raw_database_points.json,experimental/Au_Au_Rakic-LD/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,13,13,13,3.0,RP,RP_M3,0.0020245953066019,5,0.3,1.1,15,13,True,RP,models/VISNIR_ANY_Au_Rakic-LD_0.3_1.1um/RP_M3.json,model_curves/VISNIR_ANY_Au_Rakic-LD_0.3_1.1um/RP_M3.json,VISNIR_ANY_Au_Rakic-LD_0.3_1.1um
Au,Au_Au_Rosenblatt-11nm,Au / Rosenblatt-11nm,Au,Rosenblatt-11nm,,records/Au_Au_Rosenblatt-11nm.json,experimental/Au_Au_Rosenblatt-11nm/raw_database_points.json,experimental/Au_Au_Rosenblatt-11nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,12,12,12,5.0,SemiAnalyticalCP,SCP_M5,0.0014104210277515,5,0.3,1.1,15,12,True,SCP,models/VISNIR_ANY_Au_Rosenblatt-11nm_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Rosenblatt-11nm_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Rosenblatt-11nm_0.3_1.1um
Au,Au_Au_Rosenblatt-21nm,Au / Rosenblatt-21nm,Au,Rosenblatt-21nm,,records/Au_Au_Rosenblatt-21nm.json,experimental/Au_Au_Rosenblatt-21nm/raw_database_points.json,experimental/Au_Au_Rosenblatt-21nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,5.0,SemiAnalyticalCP,SCP_M5,0.000874318725938,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Au_Rosenblatt-21nm_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Rosenblatt-21nm_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Rosenblatt-21nm_0.3_1.1um
Au,Au_Au_Rosenblatt-44nm,Au / Rosenblatt-44nm,Au,Rosenblatt-44nm,,records/Au_Au_Rosenblatt-44nm.json,experimental/Au_Au_Rosenblatt-44nm/raw_database_points.json,experimental/Au_Au_Rosenblatt-44nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,14,14,14,4.0,SemiAnalyticalCP,SCP_M4,0.0007717986739017,5,0.3,1.1,15,14,True,SCP,models/VISNIR_ANY_Au_Rosenblatt-44nm_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Rosenblatt-44nm_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Au_Rosenblatt-44nm_0.3_1.1um
Au,Au_Au_Werner-DFT,Au / Werner-DFT,Au,Werner-DFT,,records/Au_Au_Werner-DFT.json,experimental/Au_Au_Werner-DFT/raw_database_points.json,experimental/Au_Au_Werner-DFT/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,13,13,13,5.0,SemiAnalyticalCP,SCP_M5,0.0082840123890403,5,0.3,1.1,15,13,True,SCP,models/VISNIR_ANY_Au_Werner-DFT_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Werner-DFT_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Werner-DFT_0.3_1.1um
Au,Au_Au_Werner,Au / Werner,Au,Werner,,records/Au_Au_Werner.json,experimental/Au_Au_Werner/raw_database_points.json,experimental/Au_Au_Werner/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,3.0,SemiAnalyticalCP,SCP_M3,0.0033791190985199,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Au_Werner_0.3_1.1um/SCP_M3.json,model_curves/VISNIR_ANY_Au_Werner_0.3_1.1um/SCP_M3.json,VISNIR_ANY_Au_Werner_0.3_1.1um
Au,Au_Au_Yakubovsky-117nm,Au / Yakubovsky-117nm,Au,Yakubovsky-117nm,,records/Au_Au_Yakubovsky-117nm.json,experimental/Au_Au_Yakubovsky-117nm/raw_database_points.json,experimental/Au_Au_Yakubovsky-117nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,8,8,8,5.0,SemiAnalyticalCP,SCP_M5,0.0021712392848569,5,0.3,1.1,15,8,True,SCP,models/VISNIR_ANY_Au_Yakubovsky-117nm_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Yakubovsky-117nm_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Yakubovsky-117nm_0.3_1.1um
Au,Au_Au_Yakubovsky-25nm,Au / Yakubovsky-25nm,Au,Yakubovsky-25nm,,records/Au_Au_Yakubovsky-25nm.json,experimental/Au_Au_Yakubovsky-25nm/raw_database_points.json,experimental/Au_Au_Yakubovsky-25nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,9,9,9,4.0,SemiAnalyticalCP,SCP_M4,0.0024082268706957,5,0.3,1.1,15,9,True,SCP,models/VISNIR_ANY_Au_Yakubovsky-25nm_0.3_1.1um/SCP_M4.json,model_curves/VISNIR_ANY_Au_Yakubovsky-25nm_0.3_1.1um/SCP_M4.json,VISNIR_ANY_Au_Yakubovsky-25nm_0.3_1.1um
Au,Au_Au_Yakubovsky-4nm,Au / Yakubovsky-4nm,Au,Yakubovsky-4nm,,records/Au_Au_Yakubovsky-4nm.json,experimental/Au_Au_Yakubovsky-4nm/raw_database_points.json,experimental/Au_Au_Yakubovsky-4nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,5.0,SemiAnalyticalCP,SCP_M5,0.0631268419456996,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Au_Yakubovsky-4nm_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Yakubovsky-4nm_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Yakubovsky-4nm_0.3_1.1um
Au,Au_Au_Yakubovsky-53nm,Au / Yakubovsky-53nm,Au,Yakubovsky-53nm,,records/Au_Au_Yakubovsky-53nm.json,experimental/Au_Au_Yakubovsky-53nm/raw_database_points.json,experimental/Au_Au_Yakubovsky-53nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,7,7,7,5.0,SemiAnalyticalCP,SCP_M5,0.0020831523462836,5,0.3,1.1,15,7,True,SCP,models/VISNIR_ANY_Au_Yakubovsky-53nm_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Yakubovsky-53nm_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Yakubovsky-53nm_0.3_1.1um
Au,Au_Au_Yakubovsky-6nm,Au / Yakubovsky-6nm,Au,Yakubovsky-6nm,,records/Au_Au_Yakubovsky-6nm.json,experimental/Au_Au_Yakubovsky-6nm/raw_database_points.json,experimental/Au_Au_Yakubovsky-6nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,5.0,SemiAnalyticalCP,SCP_M5,0.0426957318941259,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Au_Yakubovsky-6nm_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Yakubovsky-6nm_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Yakubovsky-6nm_0.3_1.1um
Au,Au_Au_Yakubovsky-9nm,Au / Yakubovsky-9nm,Au,Yakubovsky-9nm,,records/Au_Au_Yakubovsky-9nm.json,experimental/Au_Au_Yakubovsky-9nm/raw_database_points.json,experimental/Au_Au_Yakubovsky-9nm/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,5.0,SemiAnalyticalCP,SCP_M5,0.0161712664764089,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_Au_Yakubovsky-9nm_0.3_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_Au_Yakubovsky-9nm_0.3_1.1um/SCP_M5.json,VISNIR_ANY_Au_Yakubovsky-9nm_0.3_1.1um
BaF2,BaF2_BaF2_Querry,BaF2 / Querry,BaF2,Querry,,records/BaF2_BaF2_Querry.json,experimental/BaF2_BaF2_Querry/raw_database_points.json,experimental/BaF2_BaF2_Querry/fitting_grid_points.json,"[0.3, 1.1]",fitting_grid_points,15,15,15,1.0,SemiAnalyticalCP,SCP_M1,0.0016148014351868,5,0.3,1.1,15,15,True,SCP,models/VISNIR_ANY_BaF2_Querry_0.3_1.1um/SCP_M1.json,model_curves/VISNIR_ANY_BaF2_Querry_0.3_1.1um/SCP_M1.json,VISNIR_ANY_BaF2_Querry_0.3_1.1um
C,C_C_Arakawa,C / Arakawa,C,Arakawa,,records/C_C_Arakawa.json,experimental/C_C_Arakawa/raw_database_points.json,experimental/C_C_Arakawa/fitting_grid_points.json,"[0.3263, 1.1]",fitting_grid_points,13,13,13,5.0,SemiAnalyticalCP,SCP_M5,0.0089097505598596,5,0.3263,1.1,15,13,True,SCP,models/VISNIR_ANY_C_Arakawa_0.3263_1.1um/SCP_M5.json,model_curves/VISNIR_ANY_C_Arakawa_0.3263_1.1um/SCP_M5.json,VISNIR_ANY_C_Arakawa_0.3263_1.1um
