record_key,material,book,page,recommended,N,family,public_family,public_model_code,internal_model_code,epsilon_rms,absolute_rms,G_rho,model_json,model_curve,selection_mode,reason
Ag_Ag_Babar,Ag,Ag,Babar,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0101530514522324,0.0313209759150418,1.0000000000000002,data/models/Ag_Ag_Babar/CP_M5_B.json,data/model_curves/Ag_Ag_Babar/CP_M5_B.json,lowest_RMS_no_primary_target,
Ag_Ag_Ciesielski,Ag,Ag,Ciesielski,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0027424077568858,0.0171471027319971,1.0,data/models/Ag_Ag_Ciesielski/CP_M5_B.json,data/model_curves/Ag_Ag_Ciesielski/CP_M5_B.json,smallest_N_meeting_primary_target_0.005,
Ag_Ag_Ciesielski-Ge,Ag,Ag,Ciesielski-Ge,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.002051256131326,0.0162421423163912,1.000000000000001,data/models/Ag_Ag_Ciesielski-Ge/CP_M4_B.json,data/model_curves/Ag_Ag_Ciesielski-Ge/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Ag_Ag_Ciesielski-Ni,Ag,Ag,Ciesielski-Ni,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0028105658921749,0.0280573712310304,1.0,data/models/Ag_Ag_Ciesielski-Ni/CP_M5_B.json,data/model_curves/Ag_Ag_Ciesielski-Ni/CP_M5_B.json,smallest_N_meeting_primary_target_0.005,
Ag_Ag_Ferrera-298K,Ag,Ag,Ferrera-298K,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0232933220689859,0.3129176194582377,1.0000003636510435,data/models/Ag_Ag_Ferrera-298K/CP_M3_B.json,data/model_curves/Ag_Ag_Ferrera-298K/CP_M3_B.json,lowest_RMS_no_primary_target,
Ag_Ag_Ferrera-404K,Ag,Ag,Ferrera-404K,True,2.0,SCP,CP,CP_M2,CP_M2_B,0.0292144800432177,0.5458034862437529,1.000000250185168,data/models/Ag_Ag_Ferrera-404K/CP_M2_B.json,data/model_curves/Ag_Ag_Ferrera-404K/CP_M2_B.json,lowest_RMS_no_primary_target,
Ag_Ag_Ferrera-501K,Ag,Ag,Ferrera-501K,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0104384641400728,0.140024667906405,1.0,data/models/Ag_Ag_Ferrera-501K/CP_M5_B.json,data/model_curves/Ag_Ag_Ferrera-501K/CP_M5_B.json,lowest_RMS_no_primary_target,
Ag_Ag_Ferrera-600K,Ag,Ag,Ferrera-600K,True,2.0,SCP,CP,CP_M2,CP_M2_B,0.0171876925554525,0.1978300064072374,1.0000000000000002,data/models/Ag_Ag_Ferrera-600K/CP_M2_B.json,data/model_curves/Ag_Ag_Ferrera-600K/CP_M2_B.json,lowest_RMS_no_primary_target,
Ag_Ag_Hagemann,Ag,Ag,Hagemann,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0092401816348777,0.0439776405385738,1.0000000561982978,data/models/Ag_Ag_Hagemann/CP_M5_B.json,data/model_curves/Ag_Ag_Hagemann/CP_M5_B.json,lowest_RMS_no_primary_target,
Ag_Ag_Jiang,Ag,Ag,Jiang,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0037247032500122,0.026786204436219,1.0000000000000004,data/models/Ag_Ag_Jiang/CP_M3_B.json,data/model_curves/Ag_Ag_Jiang/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
Ag_Ag_Johnson,Ag,Ag,Johnson,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.025048787511966,0.1329511246597873,1.0000000000000004,data/models/Ag_Ag_Johnson/CP_M4_B.json,data/model_curves/Ag_Ag_Johnson/CP_M4_B.json,lowest_RMS_no_primary_target,
Ag_Ag_McPeak,Ag,Ag,McPeak,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0147424666408738,0.0630573110336263,1.0000000000000022,data/models/Ag_Ag_McPeak/CP_M4_B.json,data/model_curves/Ag_Ag_McPeak/CP_M4_B.json,lowest_RMS_no_primary_target,
Ag_Ag_Rakic-BB,Ag,Ag,Rakic-BB,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0039959732823998,0.0818850339207433,1.0000005248333876,data/models/Ag_Ag_Rakic-BB/CP_M3_B.json,data/model_curves/Ag_Ag_Rakic-BB/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
Ag_Ag_Rakic-LD,Ag,Ag,Rakic-LD,True,2.0,SCP,CP,CP_M2,CP_M2_B,0.0025665395587795,0.052136941021342,1.000000000000001,data/models/Ag_Ag_Rakic-LD/CP_M2_B.json,data/model_curves/Ag_Ag_Rakic-LD/CP_M2_B.json,smallest_N_meeting_primary_target_0.005,
Ag_Ag_Stahrenberg,Ag,Ag,Stahrenberg,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0261668562042383,0.1092616972970463,1.0,data/models/Ag_Ag_Stahrenberg/CP_M3_B.json,data/model_curves/Ag_Ag_Stahrenberg/CP_M3_B.json,lowest_RMS_no_primary_target,
Ag_Ag_Werner,Ag,Ag,Werner,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0016497727680642,0.0216548144557612,1.0000000000000002,data/models/Ag_Ag_Werner/CP_M3_B.json,data/model_curves/Ag_Ag_Werner/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
Ag_Ag_Werner-DFT,Ag,Ag,Werner-DFT,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0148358845698022,0.0649713788259297,1.0,data/models/Ag_Ag_Werner-DFT/CP_M5_B.json,data/model_curves/Ag_Ag_Werner-DFT/CP_M5_B.json,lowest_RMS_no_primary_target,
Ag_Ag_Wu,Ag,Ag,Wu,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0016088882775313,0.0222964737814839,1.0,data/models/Ag_Ag_Wu/CP_M4_B.json,data/model_curves/Ag_Ag_Wu/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Ag_Ag_Yang,Ag,Ag,Yang,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0118806205995657,0.0187057175697145,1.0000000000000018,data/models/Ag_Ag_Yang/CP_M4_B.json,data/model_curves/Ag_Ag_Yang/CP_M4_B.json,lowest_RMS_no_primary_target,
Al2O3_Al2O3_Boidin,Al2O3,Al2O3,Boidin,True,1.0,SCP,CP,CP_M1,CP_M1_B,0.0004499234251225,0.0012608387967882,1.0000003583065238,data/models/Al2O3_Al2O3_Boidin/CP_M1_B.json,data/model_curves/Al2O3_Al2O3_Boidin/CP_M1_B.json,smallest_N_meeting_primary_target_0.005,
Al2O3_Al2O3_Franta,Al2O3,Al2O3,Franta,True,1.0,SCP,CP,CP_M1,CP_M1_B,0.000579370495056,0.0015701970687507,1.0000000031232985,data/models/Al2O3_Al2O3_Franta/CP_M1_B.json,data/model_curves/Al2O3_Al2O3_Franta/CP_M1_B.json,smallest_N_meeting_primary_target_0.005,
Al2O3_Al2O3_Querry,Al2O3,Al2O3,Querry,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0014017519623126,0.0562644137400206,1.0,data/models/Al2O3_Al2O3_Querry/CP_M3_B.json,data/model_curves/Al2O3_Al2O3_Querry/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
Al2O3_Al2O3_Querry-e,Al2O3,Al2O3,Querry-e,True,2.0,SCP,CP,CP_M2,CP_M2_B,0.0031756999533897,0.0095049475910927,1.0,data/models/Al2O3_Al2O3_Querry-e/CP_M2_B.json,data/model_curves/Al2O3_Al2O3_Querry-e/CP_M2_B.json,smallest_N_meeting_primary_target_0.005,
Al2O3_Al2O3_Querry-o,Al2O3,Al2O3,Querry-o,True,2.0,SCP,CP,CP_M2,CP_M2_B,0.0035231468246868,0.010851999826477,1.0000000000000004,data/models/Al2O3_Al2O3_Querry-o/CP_M2_B.json,data/model_curves/Al2O3_Al2O3_Querry-o/CP_M2_B.json,smallest_N_meeting_primary_target_0.005,
Al2O3_Al2O3_Rodriguez_de_Marcos,Al2O3,Al2O3,Rodriguez de Marcos,True,1.0,SCP,CP,CP_M1,CP_M1_B,0.0009539643285198,0.0026388908815317,1.0,data/models/Al2O3_Al2O3_Rodriguez_de_Marcos/CP_M1_B.json,data/model_curves/Al2O3_Al2O3_Rodriguez_de_Marcos/CP_M1_B.json,smallest_N_meeting_primary_target_0.005,
Al2O3_Al2O3_Zhukovsky,Al2O3,Al2O3,Zhukovsky,True,1.0,SCP,CP,CP_M1,CP_M1_B,2.043595491032533e-05,5.450323436867402e-05,1.0000000000000002,data/models/Al2O3_Al2O3_Zhukovsky/CP_M1_B.json,data/model_curves/Al2O3_Al2O3_Zhukovsky/CP_M1_B.json,smallest_N_meeting_primary_target_0.005,
AlAs_AlAs_Gadras,AlAs,AlAs,Gadras,True,2.0,SCP,CP,CP_M2,CP_M2_B,0.0011077616545,0.0122470116246328,1.0000000000000016,data/models/AlAs_AlAs_Gadras/CP_M2_B.json,data/model_curves/AlAs_AlAs_Gadras/CP_M2_B.json,smallest_N_meeting_primary_target_0.005,
AlAs_AlAs_Rakic,AlAs,AlAs,Rakic,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.004520903837804,0.051100809854062,1.0000009677787316,data/models/AlAs_AlAs_Rakic/CP_M4_B.json,data/model_curves/AlAs_AlAs_Rakic/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
AlN_AlN_Beliaev1,AlN,AlN,Beliaev1,True,1.0,SCP,CP,CP_M1,CP_M1_B,0.0005994290732309,0.0026403899181959,1.00000007944777,data/models/AlN_AlN_Beliaev1/CP_M1_B.json,data/model_curves/AlN_AlN_Beliaev1/CP_M1_B.json,smallest_N_meeting_primary_target_0.005,
Al_Al_Cheng,Al,Al,Cheng,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0012468490825982,0.0483012073452997,1.0,data/models/Al_Al_Cheng/CP_M3_B.json,data/model_curves/Al_Al_Cheng/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
Al_Al_Hagemann,Al,Al,Hagemann,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0098464308645726,0.6755328430692745,1.0000000000000016,data/models/Al_Al_Hagemann/CP_M5_B.json,data/model_curves/Al_Al_Hagemann/CP_M5_B.json,lowest_RMS_no_primary_target,
Al_Al_Mathewson,Al,Al,Mathewson,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0069883804335637,0.4641520852106354,1.0000000000000016,data/models/Al_Al_Mathewson/CP_M5_B.json,data/model_curves/Al_Al_Mathewson/CP_M5_B.json,lowest_RMS_no_primary_target,
Al_Al_McPeak,Al,Al,McPeak,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0015068137116622,0.0840607810867077,1.0000000000000002,data/models/Al_Al_McPeak/CP_M3_B.json,data/model_curves/Al_Al_McPeak/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
Al_Al_Rakic,Al,Al,Rakic,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.002826843141773,0.2103592198048506,1.0000000000000009,data/models/Al_Al_Rakic/CP_M4_B.json,data/model_curves/Al_Al_Rakic/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Al_Al_Rakic-BB,Al,Al,Rakic-BB,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0015821951641188,0.1158427211433441,1.0000000000000009,data/models/Al_Al_Rakic-BB/CP_M3_B.json,data/model_curves/Al_Al_Rakic-BB/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
Al_Al_Rakic-LD,Al,Al,Rakic-LD,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0010334660665533,0.0464287496087477,1.0000000000000004,data/models/Al_Al_Rakic-LD/CP_M3_B.json,data/model_curves/Al_Al_Rakic-LD/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
As2S3_As2S3_Slavich-abinitio-alpha,As2S3,As2S3,Slavich-abinitio-alpha,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0031619751619666,0.0200353118552951,1.0000000000000002,data/models/As2S3_As2S3_Slavich-abinitio-alpha/CP_M5_B.json,data/model_curves/As2S3_As2S3_Slavich-abinitio-alpha/CP_M5_B.json,smallest_N_meeting_primary_target_0.005,
As2S3_As2S3_Slavich-abinitio-beta,As2S3,As2S3,Slavich-abinitio-beta,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.003604403615054,0.0399685956123461,1.0000000000000009,data/models/As2S3_As2S3_Slavich-abinitio-beta/CP_M5_B.json,data/model_curves/As2S3_As2S3_Slavich-abinitio-beta/CP_M5_B.json,smallest_N_meeting_primary_target_0.005,
As2S3_As2S3_Slavich-abinitio-gamma,As2S3,As2S3,Slavich-abinitio-gamma,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0030320218911427,0.0447940386637462,1.0000000000000009,data/models/As2S3_As2S3_Slavich-abinitio-gamma/CP_M4_B.json,data/model_curves/As2S3_As2S3_Slavich-abinitio-gamma/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
As2S3_As2S3_Slavich-alpha,As2S3,As2S3,Slavich-alpha,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0183693380238716,0.0885211092147231,1.0000000098305672,data/models/As2S3_As2S3_Slavich-alpha/CP_M5_B.json,data/model_curves/As2S3_As2S3_Slavich-alpha/CP_M5_B.json,lowest_RMS_no_primary_target,
As2S3_As2S3_Slavich-beta,As2S3,As2S3,Slavich-beta,True,1.0,SCP,CP,CP_M1,CP_M1_B,0.0038781272210329,0.0307296623358447,1.000000000277132,data/models/As2S3_As2S3_Slavich-beta/CP_M1_B.json,data/model_curves/As2S3_As2S3_Slavich-beta/CP_M1_B.json,smallest_N_meeting_primary_target_0.005,
As2S3_As2S3_Slavich-gamma,As2S3,As2S3,Slavich-gamma,True,1.0,SCP,CP,CP_M1,CP_M1_B,0.0034845091852944,0.0352064819829654,1.0000000004438407,data/models/As2S3_As2S3_Slavich-gamma/CP_M1_B.json,data/model_curves/As2S3_As2S3_Slavich-gamma/CP_M1_B.json,smallest_N_meeting_primary_target_0.005,
As2S3_As2S3_Synowicki,As2S3,As2S3,Synowicki,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0010990365849954,0.0090236139343255,1.000000000000001,data/models/As2S3_As2S3_Synowicki/CP_M3_B.json,data/model_curves/As2S3_As2S3_Synowicki/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
As2Se3_As2Se3_Joseph-400nm,As2Se3,As2Se3,Joseph-400nm,True,3.0,CP,CP,CP_M3,CP_M3_A,0.0306911341573603,0.350773525062119,1.000000038087366,data/models/As2Se3_As2Se3_Joseph-400nm/CP_M3_A.json,data/model_curves/As2Se3_As2Se3_Joseph-400nm/CP_M3_A.json,lowest_RMS_no_primary_target,
As2Se3_As2Se3_Joseph-700nm,As2Se3,As2Se3,Joseph-700nm,False,,,,,,,,,,,,no_fdtd_ready_exported_model
Au_Au_Babar,Au,Au,Babar,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0060041616344632,0.0516011953656513,1.0000001545892263,data/models/Au_Au_Babar/CP_M5_B.json,data/model_curves/Au_Au_Babar/CP_M5_B.json,lowest_RMS_no_primary_target,
Au_Au_Chen,Au,Au,Chen,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0358758022243999,0.2604424167038968,1.000000609137008,data/models/Au_Au_Chen/CP_M3_B.json,data/model_curves/Au_Au_Chen/CP_M3_B.json,lowest_RMS_no_primary_target,
Au_Au_Ciesielski,Au,Au,Ciesielski,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0016417273606337,0.0437328060472539,1.0,data/models/Au_Au_Ciesielski/CP_M4_B.json,data/model_curves/Au_Au_Ciesielski/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Ciesielski-Ge,Au,Au,Ciesielski-Ge,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.001062664091735,0.0231049365205834,1.0,data/models/Au_Au_Ciesielski-Ge/CP_M4_B.json,data/model_curves/Au_Au_Ciesielski-Ge/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Hagemann,Au,Au,Hagemann,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0119964921204683,0.1240365725360527,1.0000000000000016,data/models/Au_Au_Hagemann/CP_M5_B.json,data/model_curves/Au_Au_Hagemann/CP_M5_B.json,lowest_RMS_no_primary_target,
Au_Au_Hagemann-2,Au,Au,Hagemann-2,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0134903884968584,0.0941139671233721,1.000000210152132,data/models/Au_Au_Hagemann-2/CP_M5_B.json,data/model_curves/Au_Au_Hagemann-2/CP_M5_B.json,lowest_RMS_no_primary_target,
Au_Au_Johnson,Au,Au,Johnson,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0180162491191395,0.2384516261972518,1.0000000000000002,data/models/Au_Au_Johnson/CP_M5_B.json,data/model_curves/Au_Au_Johnson/CP_M5_B.json,lowest_RMS_no_primary_target,
Au_Au_Klinavicius-11.4nm,Au,Au,Klinavicius-11.4nm,True,2.0,CP,CP,CP_M2,CP_M2_A,0.2053008730559147,3.876952453022572,1.0,data/models/Au_Au_Klinavicius-11.4nm/CP_M2_A.json,data/model_curves/Au_Au_Klinavicius-11.4nm/CP_M2_A.json,lowest_RMS_no_primary_target,
Au_Au_Klinavicius-19.7nm,Au,Au,Klinavicius-19.7nm,True,2.0,CP,CP,CP_M2,CP_M2_A,0.0480885443570278,1.0696097970635037,1.0,data/models/Au_Au_Klinavicius-19.7nm/CP_M2_A.json,data/model_curves/Au_Au_Klinavicius-19.7nm/CP_M2_A.json,lowest_RMS_no_primary_target,
Au_Au_Klinavicius-30.4nm,Au,Au,Klinavicius-30.4nm,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.003835866465668,0.0479061379012714,1.0000000000000009,data/models/Au_Au_Klinavicius-30.4nm/CP_M3_B.json,data/model_curves/Au_Au_Klinavicius-30.4nm/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Klinavicius-40.0nm,Au,Au,Klinavicius-40.0nm,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.020979655115276,0.2171441009927285,1.0000000000000004,data/models/Au_Au_Klinavicius-40.0nm/CP_M5_B.json,data/model_curves/Au_Au_Klinavicius-40.0nm/CP_M5_B.json,lowest_RMS_no_primary_target,
Au_Au_Klinavicius-7.2nm,Au,Au,Klinavicius-7.2nm,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0235703352128406,0.2316736673843384,1.0,data/models/Au_Au_Klinavicius-7.2nm/CP_M4_B.json,data/model_curves/Au_Au_Klinavicius-7.2nm/CP_M4_B.json,lowest_RMS_no_primary_target,
Au_Au_Lemarchand-11.7nm,Au,Au,Lemarchand-11.7nm,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0180365131530812,0.1613862537718452,1.0000000000000004,data/models/Au_Au_Lemarchand-11.7nm/CP_M3_B.json,data/model_curves/Au_Au_Lemarchand-11.7nm/CP_M3_B.json,lowest_RMS_no_primary_target,
Au_Au_Lemarchand-3.96nm,Au,Au,Lemarchand-3.96nm,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0031540354575135,0.0616853369515459,1.000000000000001,data/models/Au_Au_Lemarchand-3.96nm/CP_M4_B.json,data/model_curves/Au_Au_Lemarchand-3.96nm/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Lemarchand-4.62nm,Au,Au,Lemarchand-4.62nm,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0209069494568412,0.3573998224415756,1.0000000000000009,data/models/Au_Au_Lemarchand-4.62nm/CP_M5_B.json,data/model_curves/Au_Au_Lemarchand-4.62nm/CP_M5_B.json,lowest_RMS_no_primary_target,
Au_Au_Lemarchand-5.77nm,Au,Au,Lemarchand-5.77nm,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0218641185025138,0.2400629602105048,1.0000000000000018,data/models/Au_Au_Lemarchand-5.77nm/CP_M3_B.json,data/model_curves/Au_Au_Lemarchand-5.77nm/CP_M3_B.json,lowest_RMS_no_primary_target,
Au_Au_Magnozzi-225C,Au,Au,Magnozzi-225C,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0039330989194203,0.0847615693852815,1.0000000000000009,data/models/Au_Au_Magnozzi-225C/CP_M4_B.json,data/model_curves/Au_Au_Magnozzi-225C/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Magnozzi-25C,Au,Au,Magnozzi-25C,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0039405854454088,0.0673802787373275,1.0000000000000002,data/models/Au_Au_Magnozzi-25C/CP_M4_B.json,data/model_curves/Au_Au_Magnozzi-25C/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Magnozzi-350C,Au,Au,Magnozzi-350C,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0036559576366868,0.0968501901494905,1.0,data/models/Au_Au_Magnozzi-350C/CP_M5_B.json,data/model_curves/Au_Au_Magnozzi-350C/CP_M5_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_McPeak,Au,Au,McPeak,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0016466826756486,0.0457212322629167,1.0000000000000004,data/models/Au_Au_McPeak/CP_M5_B.json,data/model_curves/Au_Au_McPeak/CP_M5_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Olmon-ev,Au,Au,Olmon-ev,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0015379304819689,0.0222124300003965,1.0000000000000002,data/models/Au_Au_Olmon-ev/CP_M4_B.json,data/model_curves/Au_Au_Olmon-ev/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Olmon-sc,Au,Au,Olmon-sc,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0017470025274267,0.0292389282852675,1.0000000000000004,data/models/Au_Au_Olmon-sc/CP_M4_B.json,data/model_curves/Au_Au_Olmon-sc/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Olmon-ts,Au,Au,Olmon-ts,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0015317803259446,0.0254939099961246,1.0000000000000002,data/models/Au_Au_Olmon-ts/CP_M4_B.json,data/model_curves/Au_Au_Olmon-ts/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Rakic-BB,Au,Au,Rakic-BB,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0001941500305081,0.0015848392989066,1.000000000000001,data/models/Au_Au_Rakic-BB/CP_M5_B.json,data/model_curves/Au_Au_Rakic-BB/CP_M5_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Rakic-LD,Au,Au,Rakic-LD,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0011859557489909,0.0282109952429259,1.000000000000001,data/models/Au_Au_Rakic-LD/CP_M3_B.json,data/model_curves/Au_Au_Rakic-LD/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Rosenblatt-11nm,Au,Au,Rosenblatt-11nm,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0013418320590892,0.0105381900513375,1.0000000000000024,data/models/Au_Au_Rosenblatt-11nm/CP_M5_B.json,data/model_curves/Au_Au_Rosenblatt-11nm/CP_M5_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Rosenblatt-21nm,Au,Au,Rosenblatt-21nm,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0008216549392616,0.0059562170462601,1.0000000000000016,data/models/Au_Au_Rosenblatt-21nm/CP_M5_B.json,data/model_curves/Au_Au_Rosenblatt-21nm/CP_M5_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Rosenblatt-44nm,Au,Au,Rosenblatt-44nm,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0007234148302298,0.0130217037166953,1.0,data/models/Au_Au_Rosenblatt-44nm/CP_M4_B.json,data/model_curves/Au_Au_Rosenblatt-44nm/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Werner,Au,Au,Werner,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0033537977030837,0.0514974637100112,1.0,data/models/Au_Au_Werner/CP_M3_B.json,data/model_curves/Au_Au_Werner/CP_M3_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Werner-DFT,Au,Au,Werner-DFT,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0082706735432717,0.0882944194311496,1.0000000000000018,data/models/Au_Au_Werner-DFT/CP_M5_B.json,data/model_curves/Au_Au_Werner-DFT/CP_M5_B.json,lowest_RMS_no_primary_target,
Au_Au_Yakubovsky-117nm,Au,Au,Yakubovsky-117nm,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0021822835666571,0.0615095837424351,1.0000000000000002,data/models/Au_Au_Yakubovsky-117nm/CP_M4_B.json,data/model_curves/Au_Au_Yakubovsky-117nm/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Yakubovsky-25nm,Au,Au,Yakubovsky-25nm,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0023865010675487,0.0908305713183857,1.0000000000000016,data/models/Au_Au_Yakubovsky-25nm/CP_M4_B.json,data/model_curves/Au_Au_Yakubovsky-25nm/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Yakubovsky-4nm,Au,Au,Yakubovsky-4nm,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0631200398290023,0.9616867179179776,1.0,data/models/Au_Au_Yakubovsky-4nm/CP_M5_B.json,data/model_curves/Au_Au_Yakubovsky-4nm/CP_M5_B.json,lowest_RMS_no_primary_target,
Au_Au_Yakubovsky-53nm,Au,Au,Yakubovsky-53nm,True,4.0,SCP,CP,CP_M4,CP_M4_B,0.0021183102207023,0.0642453204907027,1.0000000000000002,data/models/Au_Au_Yakubovsky-53nm/CP_M4_B.json,data/model_curves/Au_Au_Yakubovsky-53nm/CP_M4_B.json,smallest_N_meeting_primary_target_0.005,
Au_Au_Yakubovsky-6nm,Au,Au,Yakubovsky-6nm,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0422028365706666,0.3896386750186075,1.0,data/models/Au_Au_Yakubovsky-6nm/CP_M5_B.json,data/model_curves/Au_Au_Yakubovsky-6nm/CP_M5_B.json,lowest_RMS_no_primary_target,
Au_Au_Yakubovsky-9nm,Au,Au,Yakubovsky-9nm,True,5.0,SCP,CP,CP_M5,CP_M5_B,0.0160076265236024,0.2072024648851041,1.0000000000000004,data/models/Au_Au_Yakubovsky-9nm/CP_M5_B.json,data/model_curves/Au_Au_Yakubovsky-9nm/CP_M5_B.json,lowest_RMS_no_primary_target,
BaF2_BaF2_Querry,BaF2,BaF2,Querry,True,1.0,SCP,CP,CP_M1,CP_M1_B,0.0016101076010596,0.0035487052109594,1.0000000066156731,data/models/BaF2_BaF2_Querry/CP_M1_B.json,data/model_curves/BaF2_BaF2_Querry/CP_M1_B.json,smallest_N_meeting_primary_target_0.005,
C_C_Arakawa,C,C,Arakawa,True,3.0,SCP,CP,CP_M3,CP_M3_B,0.0101883711248732,0.0615189834277566,1.0000000000000002,data/models/C_C_Arakawa/CP_M3_B.json,data/model_curves/C_C_Arakawa/CP_M3_B.json,lowest_RMS_no_primary_target,
C_C_Djurisic-e,C,C,Djurisic-e,True,2.0,SCP,CP,CP_M2,CP_M2_B,0.0032141452768285,0.0073375800560985,1.0,data/models/C_C_Djurisic-e/CP_M2_B.json,data/model_curves/C_C_Djurisic-e/CP_M2_B.json,smallest_N_meeting_primary_target_0.005,
