record_key,material,book,page,recommended,N,family,public_family,public_model_code,internal_model_code,epsilon_rms,absolute_rms,raw_seed_epsilon_rms,raw_seed_absolute_rms,min_im_eps,G_rho,G_rho_excess,G_class,source_FDTD_ready,source_FDTD_status,FDTD_ready,FDTD_status,exportable,artifact_status,selected,model_json,model_curve,fitting_grid_points,raw_database_points,fit_wl_min_um,fit_wl_max_um,n_input_points,source_output_dir,json_global_selected,json_cp_all,json_scp_all,run_status,error,source_record_key
Si_Si_Franta-400K,Si,Si,Franta-400K,True,3,SCP,SemiAnalyticalCP,SCP_M3,SCP_POOL50,0.0028611577942316,0.0943095270521944,0.0088997381528384,0.1979651047559968,0.0111546226528521,1.0000006934975352,6.934975351757799e-07,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Si_Si_Franta-400K/SCP_M3.json,model_curves/Si_Si_Franta-400K/SCP_M3.json,experimental/Si_Si_Franta-400K/fitting_grid_points.json,experimental/Si_Si_Franta-400K/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-400K_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-400K_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-400K_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Franta-400K_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Si_Franta-400K_0.3_1.1um
Si_Si_Wang-55C,Si,Si,Wang-55C,True,1,SCP,SemiAnalyticalCP,SCP_M1,SCP_POOL50,0.0021210251225457,0.0466734267390566,0.0069977144136374,0.12827144793634,0.0100704941743795,1.0000004394588624,4.394588624112572e-07,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Si_Si_Wang-55C/SCP_M1.json,model_curves/Si_Si_Wang-55C/SCP_M1.json,experimental/Si_Si_Wang-55C/fitting_grid_points.json,experimental/Si_Si_Wang-55C/raw_database_points.json,0.4,1.1,351,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Si/VISNIR_ANY_Si_Wang-55C_0.4_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Si_Wang-55C_0.4_1.1um
Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25,Ta2O5,Ta2O5,Cheikh-amorphous-6.75-12-25,True,1,SCP,SemiAnalyticalCP,SCP_M1,SCP_POOL50,0.0008330429434439,0.0046602623934832,0.0049012426544828,0.0249581678036506,8.310983910102975e-08,1.0000000004839087,4.839086908958734e-10,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/SCP_M1.json,model_curves/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/SCP_M1.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/fitting_grid_points.json,experimental/Ta2O5_Ta2O5_Cheikh-amorphous-6.75-12-25/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ta2O5/VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ta2O5_Cheikh-amorphous-6.75-12-25_0.3_1.1um
TiO2_TiO2_Jolivet-amorphous,TiO2,TiO2,Jolivet-amorphous,True,3,SCP,SemiAnalyticalCP,SCP_M3,SCP_POOL50,0.0022949325871989,0.0212603309611425,0.003725633432601,0.0251033130046145,0.0008451659868689,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/TiO2_TiO2_Jolivet-amorphous/SCP_M3.json,model_curves/TiO2_TiO2_Jolivet-amorphous/SCP_M3.json,experimental/TiO2_TiO2_Jolivet-amorphous/fitting_grid_points.json,experimental/TiO2_TiO2_Jolivet-amorphous/raw_database_points.json,0.3,0.82656,265,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiO2/VISNIR_ANY_TiO2_Jolivet-amorphous_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiO2/VISNIR_ANY_TiO2_Jolivet-amorphous_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiO2/VISNIR_ANY_TiO2_Jolivet-amorphous_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/TiO2/VISNIR_ANY_TiO2_Jolivet-amorphous_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_TiO2_Jolivet-amorphous_0.3_0.8266um
WS2_WS2_Vyshnevyy-e,WS2,WS2,Vyshnevyy-e,True,1,CP,AnalyticalCP,CP_M1,CP_POOL50,0.0074392332917365,0.0729392985829117,0.0078411610380614,0.0695664824377646,9.999999999999949e-08,1.0000000000042255,4.225508831723346e-12,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/WS2_WS2_Vyshnevyy-e/CP_M1.json,model_curves/WS2_WS2_Vyshnevyy-e/CP_M1.json,experimental/WS2_WS2_Vyshnevyy-e/fitting_grid_points.json,experimental/WS2_WS2_Vyshnevyy-e/raw_database_points.json,0.36,1.1,371,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Vyshnevyy-e_0.36_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Vyshnevyy-e_0.36_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Vyshnevyy-e_0.36_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/WS2/VISNIR_ANY_WS2_Vyshnevyy-e_0.36_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_WS2_Vyshnevyy-e_0.36_1.1um
Ag_Ag_Rakic-LD,Ag,Ag,Rakic-LD,True,2,SCP,SemiAnalyticalCP,SCP_M2,SCP_POOL50,0.0026354434380473,0.0529583848356281,0.1610080843247754,0.6821339876996201,0.5756141816496847,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Ag_Ag_Rakic-LD/SCP_M2.json,model_curves/Ag_Ag_Rakic-LD/SCP_M2.json,experimental/Ag_Ag_Rakic-LD/fitting_grid_points.json,experimental/Ag_Ag_Rakic-LD/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Rakic-LD_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Rakic-LD_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Rakic-LD_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Ag/VISNIR_ANY_Ag_Rakic-LD_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Ag_Rakic-LD_0.3_1.1um
As2S3_As2S3_Synowicki,As2S3,As2S3,Synowicki,True,3,CP,AnalyticalCP,CP_M3,CP_POOL50,0.0029089335628899,0.0240708870293475,0.0056761469050305,0.0398874111245772,9.999999961429753e-08,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/As2S3_As2S3_Synowicki/CP_M3.json,model_curves/As2S3_As2S3_Synowicki/CP_M3.json,experimental/As2S3_As2S3_Synowicki/fitting_grid_points.json,experimental/As2S3_As2S3_Synowicki/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/As2S3/VISNIR_ANY_As2S3_Synowicki_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/As2S3/VISNIR_ANY_As2S3_Synowicki_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/As2S3/VISNIR_ANY_As2S3_Synowicki_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/As2S3/VISNIR_ANY_As2S3_Synowicki_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_As2S3_Synowicki_0.3_1.1um
Au_Au_Werner,Au,Au,Werner,True,3,SCP,SemiAnalyticalCP,SCP_M3,SCP_POOL50,0.0033791190985199,0.0520345098817644,0.0238928221314138,0.2161227127395438,3.923632436339167,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Au_Au_Werner/SCP_M3.json,model_curves/Au_Au_Werner/SCP_M3.json,experimental/Au_Au_Werner/fitting_grid_points.json,experimental/Au_Au_Werner/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Au/VISNIR_ANY_Au_Werner_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Au_Werner_0.3_1.1um
C_C_Arakawa,C,C,Arakawa,True,5,SCP,SemiAnalyticalCP,SCP_M5,SCP_POOL50,0.0089097505598596,0.0529832414845232,0.0186058033298585,0.1030420331976824,3.268284603255851,1.000000000000002,1.9984014443252818e-15,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/C_C_Arakawa/SCP_M5.json,model_curves/C_C_Arakawa/SCP_M5.json,experimental/C_C_Arakawa/fitting_grid_points.json,experimental/C_C_Arakawa/raw_database_points.json,0.3263,1.1,388,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/C/VISNIR_ANY_C_Arakawa_0.3263_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/C/VISNIR_ANY_C_Arakawa_0.3263_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/C/VISNIR_ANY_C_Arakawa_0.3263_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/C/VISNIR_ANY_C_Arakawa_0.3263_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_C_Arakawa_0.3263_1.1um
CdSe_CdSe_Ninomiya-o,CdSe,CdSe,Ninomiya-o,True,5,CP,AnalyticalCP,CP_M5,CP_POOL50,0.0158947825695186,0.1080034641697272,0.0089336817344374,0.0580914280894505,0.2719163545322779,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/CdSe_CdSe_Ninomiya-o/CP_M5.json,model_curves/CdSe_CdSe_Ninomiya-o/CP_M5.json,experimental/CdSe_CdSe_Ninomiya-o/fitting_grid_points.json,experimental/CdSe_CdSe_Ninomiya-o/raw_database_points.json,0.3,1.0332,368,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdSe/VISNIR_ANY_CdSe_Ninomiya-o_0.3_1.033um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdSe/VISNIR_ANY_CdSe_Ninomiya-o_0.3_1.033um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdSe/VISNIR_ANY_CdSe_Ninomiya-o_0.3_1.033um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/CdSe/VISNIR_ANY_CdSe_Ninomiya-o_0.3_1.033um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_CdSe_Ninomiya-o_0.3_1.033um
Fe3O4_Fe3O4_Querry,Fe3O4,Fe3O4,Querry,True,3,SCP,SemiAnalyticalCP,SCP_M3,SCP_POOL50,0.0035867757581782,0.0189442257515125,0.0059612491550149,0.0291976857488791,0.1433183038387813,1.0,0.0,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/Fe3O4_Fe3O4_Querry/SCP_M3.json,model_curves/Fe3O4_Fe3O4_Querry/SCP_M3.json,experimental/Fe3O4_Fe3O4_Querry/fitting_grid_points.json,experimental/Fe3O4_Fe3O4_Querry/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe3O4/VISNIR_ANY_Fe3O4_Querry_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe3O4/VISNIR_ANY_Fe3O4_Querry_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe3O4/VISNIR_ANY_Fe3O4_Querry_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/Fe3O4/VISNIR_ANY_Fe3O4_Querry_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_Fe3O4_Querry_0.3_1.1um
InSb_InSb_Aspnes,InSb,InSb,Aspnes,True,5,CP,AnalyticalCP,CP_M5,CP_POOL50,0.0134334758643664,0.2715367265514559,0.0321323011984998,0.617001641268528,5.745264700512216,1.0000000000000009,8.881784197001252e-16,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/InSb_InSb_Aspnes/CP_M5.json,model_curves/InSb_InSb_Aspnes/CP_M5.json,experimental/InSb_InSb_Aspnes/fitting_grid_points.json,experimental/InSb_InSb_Aspnes/raw_database_points.json,0.3,0.8266,265,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InSb/VISNIR_ANY_InSb_Aspnes_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InSb/VISNIR_ANY_InSb_Aspnes_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InSb/VISNIR_ANY_InSb_Aspnes_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/InSb/VISNIR_ANY_InSb_Aspnes_0.3_0.8266um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_InSb_Aspnes_0.3_0.8266um
MoO3_MoO3_Lajaunie-gamma,MoO3,MoO3,Lajaunie-gamma,True,4,SCP,SemiAnalyticalCP,SCP_M4,SCP_POOL50,0.0022995199294601,0.0251719264782494,0.0077780184951839,0.0759764757590262,0.0329330987593473,1.0000000000000018,1.7763568394002505e-15,G_STABLE,True,READY,True,READY,True,EXPORTED,False,models/MoO3_MoO3_Lajaunie-gamma/SCP_M4.json,model_curves/MoO3_MoO3_Lajaunie-gamma/SCP_M4.json,experimental/MoO3_MoO3_Lajaunie-gamma/fitting_grid_points.json,experimental/MoO3_MoO3_Lajaunie-gamma/raw_database_points.json,0.3,1.1,401,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoO3/VISNIR_ANY_MoO3_Lajaunie-gamma_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoO3/VISNIR_ANY_MoO3_Lajaunie-gamma_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_global_selected_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoO3/VISNIR_ANY_MoO3_Lajaunie-gamma_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_analytical_all_tidy3d_pole_residue.json,/home/kunet.ae/ku5001047/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/VISNIR_CPSEMICP_POOL50_2nm_G401_3DISO_DX5/records/VISNIR/MoO3/VISNIR_ANY_MoO3_Lajaunie-gamma_0.3_1.1um/CPSEMICP_pool50_etaCFL0p75_G401_3DISO_DX5/cp_semi_analytical_all_tidy3d_pole_residue.json,OK,,VISNIR_ANY_MoO3_Lajaunie-gamma_0.3_1.1um
