record_key,material,material_class,book,page,N,selected_family,selected_specific_model,selected_epsilon_rms,selected_abs_rms,selected_G_rho,quality_label,selected_model_json
Ni_Ni_Werner,Ni,metal,Ni,Werner,1,CP,SemiCP,0.1684562228960225,11.812666854296053,1.0,poor,data/models/Ni_Ni_Werner/SemiCP_M1.json
Ni_Ni_Werner,Ni,metal,Ni,Werner,2,CP,SemiCP,0.1135207703535724,5.300121268122084,1.0,poor,data/models/Ni_Ni_Werner/SemiCP_M2.json
Ni_Ni_Werner,Ni,metal,Ni,Werner,3,CP,SemiCP,0.0103816903439775,1.404739366662642,1.0,warning,data/models/Ni_Ni_Werner/SemiCP_M3.json
Ni_Ni_Werner,Ni,metal,Ni,Werner,4,CP,SemiCP,0.0095905082720313,1.3498276656557502,1.000000000000001,acceptable,data/models/Ni_Ni_Werner/SemiCP_M4.json
Ni_Ni_Werner,Ni,metal,Ni,Werner,5,CP,SemiCP,0.0091784115135463,1.1750622043024457,1.0000000000000024,acceptable,data/models/Ni_Ni_Werner/SemiCP_M5.json
Ni_Ni_Werner-DFT,Ni,metal,Ni,Werner-DFT,1,none,none,,,,no_model,
Ni_Ni_Werner-DFT,Ni,metal,Ni,Werner-DFT,2,CP,SemiCP,0.0327145733376632,0.6760685942796432,1.0,warning,
Ni_Ni_Werner-DFT,Ni,metal,Ni,Werner-DFT,3,CP,SemiCP,0.0087110698240201,0.2224717607545724,1.0000000000000004,acceptable,
Ni_Ni_Werner-DFT,Ni,metal,Ni,Werner-DFT,4,CP,SemiCP,0.0067770197580994,0.1570198310989229,1.0000000000000002,acceptable,
Ni_Ni_Werner-DFT,Ni,metal,Ni,Werner-DFT,5,CP,SemiCP,0.0057879138167819,0.1417690228290488,1.0000000000000002,acceptable,
Pd_Pd_Johnson,Pd,metal,Pd,Johnson,1,none,none,,,,no_model,
Pd_Pd_Johnson,Pd,metal,Pd,Johnson,2,none,none,,,,no_model,
Pd_Pd_Johnson,Pd,metal,Pd,Johnson,3,CP,SemiCP,0.0264428869936192,0.4114594290394175,1.0000000000000004,warning,
Pd_Pd_Johnson,Pd,metal,Pd,Johnson,4,none,none,,,,no_model,
Pd_Pd_Johnson,Pd,metal,Pd,Johnson,5,none,none,,,,no_model,
Pd_Pd_Palm,Pd,metal,Pd,Palm,1,none,none,,,,no_model,
Pd_Pd_Palm,Pd,metal,Pd,Palm,2,CP,SemiCP,0.0052446159644146,0.0954899042613791,1.0,acceptable,data/models/Pd_Pd_Palm/SemiCP_M2.json
Pd_Pd_Palm,Pd,metal,Pd,Palm,3,CP,SemiCP,0.0040278627011863,0.0509154445154402,1.0000000000000009,excellent,data/models/Pd_Pd_Palm/SemiCP_M3.json
Pd_Pd_Palm,Pd,metal,Pd,Palm,4,CP,SemiCP,0.0012668006272215,0.0258562936561738,1.0000000000000004,excellent,data/models/Pd_Pd_Palm/SemiCP_M4.json
Pd_Pd_Palm,Pd,metal,Pd,Palm,5,CP,SemiCP,0.0010302972799322,0.0237351474578341,1.0,excellent,data/models/Pd_Pd_Palm/SemiCP_M5.json
Pd_Pd_Rakic-BB,Pd,metal,Pd,Rakic-BB,1,none,none,,,,no_model,
Pd_Pd_Rakic-BB,Pd,metal,Pd,Rakic-BB,2,CP,SemiCP,0.0081189252114867,0.0993655185991308,1.0,acceptable,data/models/Pd_Pd_Rakic-BB/SemiCP_M2.json
Pd_Pd_Rakic-BB,Pd,metal,Pd,Rakic-BB,3,CP,SemiCP,0.00639534785442,0.0757265845886336,1.0000000000000004,acceptable,data/models/Pd_Pd_Rakic-BB/SemiCP_M3.json
Pd_Pd_Rakic-BB,Pd,metal,Pd,Rakic-BB,4,CP,SemiCP,0.011575940934697,0.1567439893499196,1.0000000000000009,warning,data/models/Pd_Pd_Rakic-BB/SemiCP_M4.json
Pd_Pd_Rakic-BB,Pd,metal,Pd,Rakic-BB,5,CP,SemiCP,0.0003955692602751,0.0077572754615345,1.0000000000000009,excellent,data/models/Pd_Pd_Rakic-BB/SemiCP_M5.json
Pd_Pd_Rakic-LD,Pd,metal,Pd,Rakic-LD,1,none,none,,,,no_model,
Pd_Pd_Rakic-LD,Pd,metal,Pd,Rakic-LD,2,none,none,,,,no_model,
Pd_Pd_Rakic-LD,Pd,metal,Pd,Rakic-LD,3,none,none,,,,no_model,
Pd_Pd_Rakic-LD,Pd,metal,Pd,Rakic-LD,4,CP,SemiCP,0.0002540052764597,0.0042924633307392,1.0,excellent,
Pd_Pd_Rakic-LD,Pd,metal,Pd,Rakic-LD,5,CP,SemiCP,4.928670772275106e-05,0.0013311936517759,1.0,excellent,
Pd_Pd_Werner,Pd,metal,Pd,Werner,1,CP,SemiCP,0.1798805621075333,6.971301505246903,1.00000013025239,poor,
Pd_Pd_Werner,Pd,metal,Pd,Werner,2,CP,SemiCP,0.0021012423680042,0.0650637851707232,1.0,excellent,
Pd_Pd_Werner,Pd,metal,Pd,Werner,3,CP,SemiCP,0.00137755406721,0.032620285780808,1.0000000000000009,excellent,
Pd_Pd_Werner,Pd,metal,Pd,Werner,4,CP,SemiCP,0.0013662117248304,0.0306770553113146,1.0000000000000004,excellent,
Pd_Pd_Werner,Pd,metal,Pd,Werner,5,CP,SemiCP,0.0013399122116811,0.0295777231579843,1.000000000000002,excellent,
Pd_Pd_Werner-DFT,Pd,metal,Pd,Werner-DFT,1,none,none,,,,no_model,
Pd_Pd_Werner-DFT,Pd,metal,Pd,Werner-DFT,2,CP,SemiCP,0.0061141662590233,0.1365908129502902,1.000000000000001,acceptable,data/models/Pd_Pd_Werner-DFT/SemiCP_M2.json
Pd_Pd_Werner-DFT,Pd,metal,Pd,Werner-DFT,3,CP,SemiCP,0.0033633890889335,0.0999235118643442,1.0000000000000016,excellent,data/models/Pd_Pd_Werner-DFT/SemiCP_M3.json
Pd_Pd_Werner-DFT,Pd,metal,Pd,Werner-DFT,4,CP,SemiCP,0.0027544281198128,0.0981701036500999,1.000000000000002,excellent,data/models/Pd_Pd_Werner-DFT/SemiCP_M4.json
Pd_Pd_Werner-DFT,Pd,metal,Pd,Werner-DFT,5,CP,SemiCP,0.002471463603601,0.083376513254558,1.0000000000000009,excellent,data/models/Pd_Pd_Werner-DFT/SemiCP_M5.json
Pt_Pt_Rakic-BB,Pt,metal,Pt,Rakic-BB,1,CP,CP,0.312332659246459,11.409271706495822,1.0,poor,data/models/Pt_Pt_Rakic-BB/CP_M1.json
Pt_Pt_Rakic-BB,Pt,metal,Pt,Rakic-BB,2,CP,SemiCP,0.0076509132994314,0.1408935680389216,1.0,acceptable,data/models/Pt_Pt_Rakic-BB/SemiCP_M2.json
Pt_Pt_Rakic-BB,Pt,metal,Pt,Rakic-BB,3,CP,SemiCP,0.0041798738496418,0.1065575216892988,1.0000000000000002,excellent,data/models/Pt_Pt_Rakic-BB/SemiCP_M3.json
Pt_Pt_Rakic-BB,Pt,metal,Pt,Rakic-BB,4,CP,CP,0.0058269886613418,0.1652917117935263,1.000000000000001,acceptable,data/models/Pt_Pt_Rakic-BB/CP_M4.json
Pt_Pt_Rakic-BB,Pt,metal,Pt,Rakic-BB,5,CP,SemiCP,0.0013922118907443,0.0198202352994138,1.0000000000000004,excellent,data/models/Pt_Pt_Rakic-BB/SemiCP_M5.json
Pt_Pt_Rakic-LD,Pt,metal,Pt,Rakic-LD,1,none,none,,,,no_model,
Pt_Pt_Rakic-LD,Pt,metal,Pt,Rakic-LD,2,CP,SemiCP,0.0078451661482045,0.1380661522789653,1.0000000000000009,acceptable,data/models/Pt_Pt_Rakic-LD/SemiCP_M2.json
Pt_Pt_Rakic-LD,Pt,metal,Pt,Rakic-LD,3,CP,SemiCP,0.0027962601145936,0.0860639966719198,1.0000000000000002,excellent,data/models/Pt_Pt_Rakic-LD/SemiCP_M3.json
Pt_Pt_Rakic-LD,Pt,metal,Pt,Rakic-LD,4,CP,CP,0.0041617555575665,0.126120478857737,1.000000000000001,excellent,data/models/Pt_Pt_Rakic-LD/CP_M4.json
Pt_Pt_Rakic-LD,Pt,metal,Pt,Rakic-LD,5,CP,SemiCP,0.0020433666100026,0.0512408338601277,1.0000000000000002,excellent,data/models/Pt_Pt_Rakic-LD/SemiCP_M5.json
Pt_Pt_Tselin,Pt,metal,Pt,Tselin,1,none,none,,,,no_model,
Pt_Pt_Tselin,Pt,metal,Pt,Tselin,2,CP,SemiCP,0.0053183573695095,0.1550046818748076,1.0,acceptable,
Pt_Pt_Tselin,Pt,metal,Pt,Tselin,3,CP,SemiCP,0.001204606234022,0.0557287184715255,1.0000000000000004,excellent,
Pt_Pt_Tselin,Pt,metal,Pt,Tselin,4,CP,SemiCP,0.0001635960788453,0.0054534844421152,1.0000000000000009,excellent,
Pt_Pt_Tselin,Pt,metal,Pt,Tselin,5,CP,SemiCP,0.0001325992115587,0.0041234635073216,1.0,excellent,
Pt_Pt_Werner,Pt,metal,Pt,Werner,1,CP,CP,0.1476680210228559,3.1902731950404504,1.0,poor,data/models/Pt_Pt_Werner/CP_M1.json
Pt_Pt_Werner,Pt,metal,Pt,Werner,2,CP,SemiCP,0.0148244163914207,0.5886401168580083,1.0000000000000002,warning,data/models/Pt_Pt_Werner/SemiCP_M2.json
Pt_Pt_Werner,Pt,metal,Pt,Werner,3,CP,SemiCP,0.004701377029167,0.0938307270671349,1.0,excellent,data/models/Pt_Pt_Werner/SemiCP_M3.json
Pt_Pt_Werner,Pt,metal,Pt,Werner,4,CP,SemiCP,0.0045859635094044,0.0714142112610253,1.0,excellent,data/models/Pt_Pt_Werner/SemiCP_M4.json
Pt_Pt_Werner,Pt,metal,Pt,Werner,5,CP,SemiCP,0.00450290772235,0.0667043497182319,1.000000000000002,excellent,data/models/Pt_Pt_Werner/SemiCP_M5.json
Pt_Pt_Werner-DFT,Pt,metal,Pt,Werner-DFT,1,CP,SemiCP,0.0257110011938131,1.301755839391034,1.0,warning,
Pt_Pt_Werner-DFT,Pt,metal,Pt,Werner-DFT,2,CP,SemiCP,0.0126581264509328,0.2549749730408585,1.0000000000000002,warning,
Pt_Pt_Werner-DFT,Pt,metal,Pt,Werner-DFT,3,CP,SemiCP,0.0057136122797737,0.167510370690455,1.0000000000000002,acceptable,
Pt_Pt_Werner-DFT,Pt,metal,Pt,Werner-DFT,4,CP,SemiCP,0.0030015284865931,0.1400342335677407,1.000000000000001,excellent,
Pt_Pt_Werner-DFT,Pt,metal,Pt,Werner-DFT,5,CP,SemiCP,0.002568838408448,0.1300329405278169,1.0000000000000002,excellent,
Sc2O3_Sc2O3_Belosludtsev,Sc2O3,transparent_dielectric_oxide,Sc2O3,Belosludtsev,1,CP,SemiCP,0.0004101230767338,0.0016769835031699,1.000000031173122,excellent,data/models/Sc2O3_Sc2O3_Belosludtsev/SemiCP_M1.json
Sc2O3_Sc2O3_Belosludtsev,Sc2O3,transparent_dielectric_oxide,Sc2O3,Belosludtsev,2,CP,CP,0.0011544605763341,0.004833575981852,1.000000000000001,excellent,data/models/Sc2O3_Sc2O3_Belosludtsev/CP_M2.json
Sc2O3_Sc2O3_Belosludtsev,Sc2O3,transparent_dielectric_oxide,Sc2O3,Belosludtsev,3,CP,CP,0.0041595874654795,0.0183297042921533,1.0000003229265568,excellent,data/models/Sc2O3_Sc2O3_Belosludtsev/CP_M3.json
Sc2O3_Sc2O3_Belosludtsev,Sc2O3,transparent_dielectric_oxide,Sc2O3,Belosludtsev,4,none,none,,,,no_model,
Sc2O3_Sc2O3_Belosludtsev,Sc2O3,transparent_dielectric_oxide,Sc2O3,Belosludtsev,5,none,none,,,,no_model,
Si_Si_Franta,Si,semiconductor,Si,Franta,1,none,none,,,,no_model,
Si_Si_Franta,Si,semiconductor,Si,Franta,2,CP,CP,0.0228091177722403,0.4168865348754497,1.0,warning,data/models/Si_Si_Franta/CP_M2.json
Si_Si_Franta,Si,semiconductor,Si,Franta,3,CP,SemiCP,0.0019969085876237,0.0335965012318165,1.0,excellent,data/models/Si_Si_Franta/SemiCP_M3.json
Si_Si_Franta,Si,semiconductor,Si,Franta,4,CP,SemiCP,0.0015295947955566,0.0338731150857047,1.0000000003650285,excellent,data/models/Si_Si_Franta/SemiCP_M4.json
Si_Si_Franta,Si,semiconductor,Si,Franta,5,CP,CP,0.0006228665211471,0.0148483475411673,1.0000000020088973,excellent,data/models/Si_Si_Franta/CP_M5.json
Si_Si_Franta-100K,Si,semiconductor,Si,Franta-100K,1,CP,CP,0.2056956170293344,7.878847038449771,1.0000000000000002,poor,
Si_Si_Franta-100K,Si,semiconductor,Si,Franta-100K,2,RP,RP,0.015835344657138,0.5429004912583988,1.0000004277116246,warning,
Si_Si_Franta-100K,Si,semiconductor,Si,Franta-100K,3,CP,SemiCP,0.0328179146852881,1.2619842778845092,1.0,warning,
Si_Si_Franta-100K,Si,semiconductor,Si,Franta-100K,4,CP,SemiCP,0.002151731679515,0.0649887283585193,1.0000002667683494,excellent,
Si_Si_Franta-100K,Si,semiconductor,Si,Franta-100K,5,CP,CP,0.0025223647352961,0.0620647801052617,1.0,excellent,
Si_Si_Franta-10K,Si,semiconductor,Si,Franta-10K,1,none,none,,,,no_model,
Si_Si_Franta-10K,Si,semiconductor,Si,Franta-10K,2,RP,RP,0.0185761716235521,0.6239652744642378,1.0000001748624237,warning,data/models/Si_Si_Franta-10K/RP_M2.json
Si_Si_Franta-10K,Si,semiconductor,Si,Franta-10K,3,CP,SemiCP,0.0029295794698612,0.125950469922279,1.000000531135207,excellent,data/models/Si_Si_Franta-10K/SemiCP_M3.json
Si_Si_Franta-10K,Si,semiconductor,Si,Franta-10K,4,CP,SemiCP,0.0020880718165831,0.0613986112887762,1.0000000457839289,excellent,data/models/Si_Si_Franta-10K/SemiCP_M4.json
Si_Si_Franta-10K,Si,semiconductor,Si,Franta-10K,5,RP,RP,0.0026588816742808,0.0621970697577199,1.0,excellent,data/models/Si_Si_Franta-10K/RP_M5.json
Si_Si_Franta-150K,Si,semiconductor,Si,Franta-150K,1,CP,SemiCP,0.318306788899342,12.081979970122129,1.000000012459398,poor,
Si_Si_Franta-150K,Si,semiconductor,Si,Franta-150K,2,RP,RP,0.016664992390751,0.5460072301423301,1.0,warning,
Si_Si_Franta-150K,Si,semiconductor,Si,Franta-150K,3,none,none,,,,no_model,
Si_Si_Franta-150K,Si,semiconductor,Si,Franta-150K,4,RP,RP,0.0117401470676677,0.2817119973194523,1.0000000000000002,warning,
Si_Si_Franta-150K,Si,semiconductor,Si,Franta-150K,5,CP,CP,0.0033918246988492,0.1055087033388911,1.0000000000000009,excellent,
Si_Si_Franta-200K,Si,semiconductor,Si,Franta-200K,1,CP,CP,0.2034512157310982,7.702789260528905,1.0,poor,data/models/Si_Si_Franta-200K/CP_M1.json
Si_Si_Franta-200K,Si,semiconductor,Si,Franta-200K,2,RP,RP,0.0182613354645545,0.5744328004802471,1.0000000000000002,warning,data/models/Si_Si_Franta-200K/RP_M2.json
Si_Si_Franta-200K,Si,semiconductor,Si,Franta-200K,3,none,none,,,,no_model,
Si_Si_Franta-200K,Si,semiconductor,Si,Franta-200K,4,CP,CP,0.0052533715658645,0.1962150798014358,1.0000000000000002,acceptable,data/models/Si_Si_Franta-200K/CP_M4.json
Si_Si_Franta-200K,Si,semiconductor,Si,Franta-200K,5,CP,CP,0.0027606968096748,0.099508678420287,1.0,excellent,data/models/Si_Si_Franta-200K/CP_M5.json
Si_Si_Franta-20C,Si,semiconductor,Si,Franta-20C,1,CP,SemiCP,0.3250951579385423,12.02857989766646,1.0000002486858048,poor,
Si_Si_Franta-20C,Si,semiconductor,Si,Franta-20C,2,CP,CP,0.0302387155560334,1.0571931795216811,1.0000000000000002,warning,
Si_Si_Franta-20C,Si,semiconductor,Si,Franta-20C,3,none,none,,,,no_model,
Si_Si_Franta-20C,Si,semiconductor,Si,Franta-20C,4,RP,RP,0.0053415306435627,0.1300872143023698,1.0000000000000004,acceptable,
Si_Si_Franta-20C,Si,semiconductor,Si,Franta-20C,5,CP,CP,0.003744900465554,0.1458674886911307,1.0000000000000016,excellent,
Si_Si_Franta-250K,Si,semiconductor,Si,Franta-250K,1,CP,CP,0.1960725093077124,7.329591266746863,1.0000000000000004,poor,data/models/Si_Si_Franta-250K/CP_M1.json
Si_Si_Franta-250K,Si,semiconductor,Si,Franta-250K,2,RP,RP,0.0185941360539736,0.585003630303513,1.0000000000000002,warning,data/models/Si_Si_Franta-250K/RP_M2.json
Si_Si_Franta-250K,Si,semiconductor,Si,Franta-250K,3,CP,CP,0.0974630330413184,4.048406492812378,1.0000000000000009,poor,data/models/Si_Si_Franta-250K/CP_M3.json
Si_Si_Franta-250K,Si,semiconductor,Si,Franta-250K,4,CP,CP,0.0116949647159614,0.5290304223284634,1.0000000971719822,warning,data/models/Si_Si_Franta-250K/CP_M4.json
Si_Si_Franta-250K,Si,semiconductor,Si,Franta-250K,5,RP,RP,0.0012937632760889,0.0311226811921454,1.0000005485130183,excellent,data/models/Si_Si_Franta-250K/RP_M5.json
Si_Si_Franta-25C,Si,semiconductor,Si,Franta-25C,1,CP,SemiCP,0.3255922562001379,12.038926998994503,1.0000002597598678,poor,data/models/Si_Si_Franta-25C/SemiCP_M1.json
Si_Si_Franta-25C,Si,semiconductor,Si,Franta-25C,2,CP,CP,0.0304828103849962,1.062823814994302,1.0,warning,data/models/Si_Si_Franta-25C/CP_M2.json
Si_Si_Franta-25C,Si,semiconductor,Si,Franta-25C,3,none,none,,,,no_model,
Si_Si_Franta-25C,Si,semiconductor,Si,Franta-25C,4,RP,RP,0.0051059324645162,0.1233373636259416,1.000000497307245,acceptable,data/models/Si_Si_Franta-25C/RP_M4.json
Si_Si_Franta-25C,Si,semiconductor,Si,Franta-25C,5,CP,CP,0.0024962323283377,0.099373741714369,1.0,excellent,data/models/Si_Si_Franta-25C/CP_M5.json
Si_Si_Franta-300K,Si,semiconductor,Si,Franta-300K,1,CP,SemiCP,0.1303880644565804,4.691384770501125,1.0000000000000004,poor,
Si_Si_Franta-300K,Si,semiconductor,Si,Franta-300K,2,CP,CP,0.0305768595139191,1.0650986173962562,1.0000000000000004,warning,
Si_Si_Franta-300K,Si,semiconductor,Si,Franta-300K,3,none,none,,,,no_model,
Si_Si_Franta-300K,Si,semiconductor,Si,Franta-300K,4,RP,RP,0.0051596695222737,0.1252704826137391,1.000000371594966,acceptable,
Si_Si_Franta-300K,Si,semiconductor,Si,Franta-300K,5,CP,CP,0.0031200452188509,0.095260250401219,1.0000000000000002,excellent,
Si_Si_Franta-350K,Si,semiconductor,Si,Franta-350K,1,CP,SemiCP,0.3283159394617748,12.070321583883771,1.0000000935345437,poor,
Si_Si_Franta-350K,Si,semiconductor,Si,Franta-350K,2,CP,CP,0.02955515884268,1.02379611597618,1.0000000000000004,warning,
Si_Si_Franta-350K,Si,semiconductor,Si,Franta-350K,3,none,none,,,,no_model,
Si_Si_Franta-350K,Si,semiconductor,Si,Franta-350K,4,RP,RP,0.0037829769143021,0.0756646782081407,1.0,excellent,
Si_Si_Franta-350K,Si,semiconductor,Si,Franta-350K,5,CP,CP,0.0023803225403117,0.0835236376396086,1.0,excellent,
Si_Si_Franta-400K,Si,semiconductor,Si,Franta-400K,1,CP,SemiCP,0.3306045460397063,11.926102934596866,1.0000000000000004,poor,data/models/Si_Si_Franta-400K/SemiCP_M1.json
Si_Si_Franta-400K,Si,semiconductor,Si,Franta-400K,2,CP,CP,0.0251367226903874,0.877698919180994,1.0000000000000004,warning,data/models/Si_Si_Franta-400K/CP_M2.json
Si_Si_Franta-400K,Si,semiconductor,Si,Franta-400K,3,CP,SemiCP,0.0028212404958763,0.0924359461496469,1.0000007352746745,excellent,data/models/Si_Si_Franta-400K/SemiCP_M3.json
Si_Si_Franta-400K,Si,semiconductor,Si,Franta-400K,4,RP,RP,0.0053450741666139,0.122024522017746,1.0,acceptable,data/models/Si_Si_Franta-400K/RP_M4.json
Si_Si_Franta-400K,Si,semiconductor,Si,Franta-400K,5,RP,RP,0.0019278995754345,0.0463969184477691,1.0000009210293062,excellent,data/models/Si_Si_Franta-400K/RP_M5.json
Si_Si_Franta-450K,Si,semiconductor,Si,Franta-450K,1,CP,SemiCP,0.115059429963065,4.254459750577688,1.0000005117731503,poor,
Si_Si_Franta-450K,Si,semiconductor,Si,Franta-450K,2,CP,SemiCP,0.0088245663166988,0.3419650495155393,1.0000002306434062,acceptable,
Si_Si_Franta-450K,Si,semiconductor,Si,Franta-450K,3,CP,SemiCP,0.0035005079558709,0.1091414798238485,1.00000002468714,excellent,
Si_Si_Franta-450K,Si,semiconductor,Si,Franta-450K,4,CP,CP,0.0022789242536627,0.0649479743497994,1.000000966790252,excellent,
Si_Si_Franta-450K,Si,semiconductor,Si,Franta-450K,5,CP,SemiCP,0.0013788473994173,0.0403909997487345,1.0000005009513893,excellent,
Si_Si_Franta-500K,Si,semiconductor,Si,Franta-500K,1,CP,SemiCP,0.1145213755385337,4.134334838855081,1.000000000064287,poor,data/models/Si_Si_Franta-500K/SemiCP_M1.json
Si_Si_Franta-500K,Si,semiconductor,Si,Franta-500K,2,CP,SemiCP,0.0093848751933891,0.3606525874111606,1.0000002027609889,acceptable,data/models/Si_Si_Franta-500K/SemiCP_M2.json
Si_Si_Franta-500K,Si,semiconductor,Si,Franta-500K,3,CP,SemiCP,0.0037085264251182,0.1037487845321501,1.000000000000001,excellent,data/models/Si_Si_Franta-500K/SemiCP_M3.json
Si_Si_Franta-500K,Si,semiconductor,Si,Franta-500K,4,none,none,,,,no_model,
Si_Si_Franta-500K,Si,semiconductor,Si,Franta-500K,5,CP,SemiCP,0.0026039439362303,0.0544285674650081,1.000000000000003,excellent,data/models/Si_Si_Franta-500K/SemiCP_M5.json
Si_Si_Franta-50K,Si,semiconductor,Si,Franta-50K,1,none,none,,,,no_model,
Si_Si_Franta-50K,Si,semiconductor,Si,Franta-50K,2,RP,RP,0.0166909603786944,0.5621122925057473,1.0000000000000004,warning,
Si_Si_Franta-50K,Si,semiconductor,Si,Franta-50K,3,RP,RP,0.0201916803622181,0.5001524406930181,1.0,warning,
Si_Si_Franta-50K,Si,semiconductor,Si,Franta-50K,4,CP,SemiCP,0.0020942583742182,0.0623950025540156,1.0000000361447892,excellent,
Si_Si_Franta-50K,Si,semiconductor,Si,Franta-50K,5,RP,RP,0.0029802995939175,0.0674808013610325,1.000000000000001,excellent,
Si_Si_Green-1995,Si,semiconductor,Si,Green-1995,1,CP,CP,0.1490307499944543,4.934511989369689,1.000000000015025,poor,
Si_Si_Green-1995,Si,semiconductor,Si,Green-1995,2,CP,CP,0.171887366093172,5.424366794195377,1.000000825213068,poor,
Si_Si_Green-1995,Si,semiconductor,Si,Green-1995,3,CP,CP,0.1718873660930804,5.42436642451146,1.0000008252126205,poor,
Si_Si_Green-1995,Si,semiconductor,Si,Green-1995,4,CP,CP,0.1655448467641641,5.370060029109504,1.0000007841130354,poor,
Si_Si_Green-1995,Si,semiconductor,Si,Green-1995,5,CP,CP,0.165804894433389,5.402838569936376,1.0000008496452728,poor,
Si_Si_Green-2008,Si,semiconductor,Si,Green-2008,1,CP,SemiCP,0.1684313525596255,4.951502132215693,1.0000001595597428,poor,
Si_Si_Green-2008,Si,semiconductor,Si,Green-2008,2,CP,CP,0.0206269750986345,0.6818569036233654,1.0000000000000002,warning,
Si_Si_Green-2008,Si,semiconductor,Si,Green-2008,3,CP,SemiCP,0.0046139069133356,0.1799614128258365,1.0000009439765127,excellent,
Si_Si_Green-2008,Si,semiconductor,Si,Green-2008,4,CP,SemiCP,0.0045023532563143,0.1793475738518652,1.000000688482292,excellent,
Si_Si_Green-2008,Si,semiconductor,Si,Green-2008,5,CP,CP,0.0047821768020326,0.1854511239519507,1.0,excellent,
Si_Si_Karaman-120C,Si,semiconductor,Si,Karaman-120C,1,none,none,,,,no_model,
Si_Si_Karaman-120C,Si,semiconductor,Si,Karaman-120C,2,CP,SemiCP,0.0041975731133937,0.0799181857325719,1.0,excellent,
Si_Si_Karaman-120C,Si,semiconductor,Si,Karaman-120C,3,RP,RP,0.003690834010008,0.0749253504372737,1.0000000000000016,excellent,
Si_Si_Karaman-120C,Si,semiconductor,Si,Karaman-120C,4,CP,SemiCP,0.0005548403809511,0.0112608539759267,1.0000006883537034,excellent,
Si_Si_Karaman-120C,Si,semiconductor,Si,Karaman-120C,5,CP,CP,0.0001183036812239,0.0025238958259276,1.0000004016525974,excellent,
Si_Si_Karaman-170C,Si,semiconductor,Si,Karaman-170C,1,none,none,,,,no_model,
Si_Si_Karaman-170C,Si,semiconductor,Si,Karaman-170C,2,CP,SemiCP,0.0040385849862702,0.0811575564665475,1.0000000000000004,excellent,
Si_Si_Karaman-170C,Si,semiconductor,Si,Karaman-170C,3,RP,RP,0.0034389895933608,0.0701481982474181,1.0,excellent,
Si_Si_Karaman-170C,Si,semiconductor,Si,Karaman-170C,4,CP,SemiCP,0.0005459936480112,0.0111166779054228,1.0000008671593903,excellent,
Si_Si_Karaman-170C,Si,semiconductor,Si,Karaman-170C,5,CP,CP,0.0001153175579951,0.0024745662542301,1.0000006236544317,excellent,
Si_Si_Karaman-20C,Si,semiconductor,Si,Karaman-20C,1,none,none,,,,no_model,
Si_Si_Karaman-20C,Si,semiconductor,Si,Karaman-20C,2,CP,SemiCP,0.0040726201846828,0.0772623358917055,1.0000000000000004,excellent,
Si_Si_Karaman-20C,Si,semiconductor,Si,Karaman-20C,3,CP,SemiCP,0.0012426314371724,0.0235418793085354,1.0,excellent,
Si_Si_Karaman-20C,Si,semiconductor,Si,Karaman-20C,4,CP,CP,0.0001396202167181,0.0026001423153852,1.000000006664624,excellent,
Si_Si_Karaman-20C,Si,semiconductor,Si,Karaman-20C,5,CP,CP,0.0001113288994421,0.0021886730272521,1.0000001012993651,excellent,
Si_Si_Karaman-220C,Si,semiconductor,Si,Karaman-220C,1,none,none,,,,no_model,
Si_Si_Karaman-220C,Si,semiconductor,Si,Karaman-220C,2,CP,SemiCP,0.0025507440694532,0.0474476329543131,1.000000000000001,excellent,data/models/Si_Si_Karaman-220C/SemiCP_M2.json
Si_Si_Karaman-220C,Si,semiconductor,Si,Karaman-220C,3,RP,RP,0.0030989957913456,0.0635381152974286,1.0000000000000009,excellent,data/models/Si_Si_Karaman-220C/RP_M3.json
Si_Si_Karaman-220C,Si,semiconductor,Si,Karaman-220C,4,none,none,,,,no_model,
Si_Si_Karaman-220C,Si,semiconductor,Si,Karaman-220C,5,CP,CP,0.0001359650393435,0.0025395668485513,1.0000004918052812,excellent,data/models/Si_Si_Karaman-220C/CP_M5.json
Si_Si_Karaman-70C,Si,semiconductor,Si,Karaman-70C,1,none,none,,,,no_model,
Si_Si_Karaman-70C,Si,semiconductor,Si,Karaman-70C,2,CP,SemiCP,0.0040819957788903,0.0760374731361519,1.0,excellent,data/models/Si_Si_Karaman-70C/SemiCP_M2.json
Si_Si_Karaman-70C,Si,semiconductor,Si,Karaman-70C,3,CP,SemiCP,0.0011747033625995,0.023538247285065,1.0000000000000022,excellent,data/models/Si_Si_Karaman-70C/SemiCP_M3.json
Si_Si_Karaman-70C,Si,semiconductor,Si,Karaman-70C,4,CP,CP,0.0001355965413993,0.0024787799651871,1.00000000857378,excellent,data/models/Si_Si_Karaman-70C/CP_M4.json
Si_Si_Karaman-70C,Si,semiconductor,Si,Karaman-70C,5,CP,CP,0.0001088729867047,0.0021067628861759,1.0000002210594403,excellent,data/models/Si_Si_Karaman-70C/CP_M5.json
Si_Si_Pierce,Si,semiconductor,Si,Pierce,1,none,none,,,,no_model,
Si_Si_Pierce,Si,semiconductor,Si,Pierce,2,CP,SemiCP,0.0035179101544554,0.0597532860845984,1.0000000000000009,excellent,data/models/Si_Si_Pierce/SemiCP_M2.json
