material_class,material_query,book,page,record_index,N,RP_RMS,RP_G_rho,RP_FDTD_status,RP_FDTD_ready,CP_family_specific_model,CP_family_RMS,CP_family_G_rho,CP_family_model_json,raw_database_points_json,fitting_grid_points_json
chalcogenide_or_2D,MoS2,MoS2,Song-6L,10,4,0.0590948888739854,,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0930328585800726,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Song-6L/CP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-6L/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-6L/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Song-8L,11,3,0.0729698019258751,1.0159882607648585,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0361070302537715,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Song-8L/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-8L/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-8L/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Song-8L,11,4,0.0651547655780403,1.0123026052195845,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0265314586546692,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Song-8L/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-8L/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-8L/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Song-8L,11,5,0.0211687726913097,1.02086583506978,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0152090631480601,1.000000000000001,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Song-8L/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-8L/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-8L/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Song-bulk,12,1,0.5630794424094387,1.0001383537695905,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1386030838956762,1.0000001682879838,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Song-bulk/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-bulk/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-bulk/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Song-bulk,12,2,0.176187705075693,1.00005417570862,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1196390744725697,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Song-bulk/SCP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-bulk/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-bulk/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Song-bulk,12,3,0.1307643372746585,1.0001004059094478,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.1219887331566961,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Song-bulk/CP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-bulk/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-bulk/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Song-bulk,12,4,0.1591046447622922,1.000155544307709,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0688246051264036,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Song-bulk/CP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-bulk/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Song-bulk/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Ullberg,13,1,0.2528886210270309,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.2117855095716301,1.0000003138191629,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Ullberg/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ullberg/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ullberg/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Ullberg,13,2,0.212117285173645,1.0000095675208849,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.1718737831194149,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Ullberg/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ullberg/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ullberg/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Ullberg,13,3,0.0662659743833633,1.0164807230162478,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0523959490911371,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Ullberg/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ullberg/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ullberg/fitting_grid_points.json
chalcogenide_or_2D,MoS2,MoS2,Ullberg,13,5,0.0199051660022356,1.0000310806636084,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0769319622276096,1.000000000000001,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoS2_MoS2_Ullberg/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ullberg/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoS2_MoS2_Ullberg/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Beal,1,1,0.4128515497745885,1.0009261090994217,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1273447685161022,1.000000002099946,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Beal/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Beal/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Beal/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Beal,1,3,0.0560214254026398,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1007464368511757,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Beal/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Beal/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Beal/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Beal,1,4,0.0417505168283357,,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0610390438104799,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Beal/CP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Beal/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Beal/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Beal,1,5,0.0433838880930347,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.0266008229873102,1.000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Beal/SCP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Beal/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Beal/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Munkhbat-o,3,1,0.5918167481345944,1.000407570744834,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.137607897478873,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Munkhbat-o/CP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Munkhbat-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Munkhbat-o/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Munkhbat-o,3,2,0.0789385366673687,,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.1381322424221878,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Munkhbat-o/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Munkhbat-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Munkhbat-o/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Pruszynska-Karbownik-e,4,3,0.0005887596256621,,NOT_EXPORTED_OR_AUDIT_REJECTED,False,SemiCP,0.0002015282475191,1.000000000024243,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Pruszynska-Karbownik-e/SCP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-e/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-e/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Pruszynska-Karbownik-e,4,4,0.000249100553428,,NOT_EXPORTED_OR_AUDIT_REJECTED,False,AnalyticalCP,0.0003112281492167,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Pruszynska-Karbownik-e/CP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-e/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-e/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Pruszynska-Karbownik-e,4,5,0.0001982552246909,,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0003112281118214,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Pruszynska-Karbownik-e/CP_M5.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-e/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-e/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Pruszynska-Karbownik-o,2,1,0.2707379104245577,1.0006992755063202,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.1328698455569796,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Pruszynska-Karbownik-o/CP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-o/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Pruszynska-Karbownik-o,2,2,0.0637776882248728,,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0894978381243254,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Pruszynska-Karbownik-o/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-o/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Pruszynska-Karbownik-o,2,3,0.0476978326354038,,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.0790722705190947,1.000000000000001,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Pruszynska-Karbownik-o/CP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-o/fitting_grid_points.json
chalcogenide_or_2D,MoSe2,MoSe2,Pruszynska-Karbownik-o,2,4,0.0381466108964145,,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.1104945418912556,1.0000000000000002,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/MoSe2_MoSe2_Pruszynska-Karbownik-o/SCP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/MoSe2_MoSe2_Pruszynska-Karbownik-o/fitting_grid_points.json
chalcogenide_or_2D,WS2,WS2,Munkhbat-e,2,1,0.0082013099825571,,NOT_EXPORTED_OR_AUDIT_REJECTED,False,AnalyticalCP,0.0080258274747573,1.0000000000000004,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/WS2_WS2_Munkhbat-e/CP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/WS2_WS2_Munkhbat-e/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/WS2_WS2_Munkhbat-e/fitting_grid_points.json
chalcogenide_or_2D,WS2,WS2,Munkhbat-o,1,1,0.2704180017277119,1.000024951192957,NOT_FDTD_READY_G_UNSTABLE,False,SemiCP,0.505074302294016,1.0,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/WS2_WS2_Munkhbat-o/SCP_M1.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/WS2_WS2_Munkhbat-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/WS2_WS2_Munkhbat-o/fitting_grid_points.json
chalcogenide_or_2D,WS2,WS2,Munkhbat-o,1,2,0.2733523339616927,1.0000252448345408,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.1127608656117555,1.0000000287498538,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/WS2_WS2_Munkhbat-o/CP_M2.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/WS2_WS2_Munkhbat-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/WS2_WS2_Munkhbat-o/fitting_grid_points.json
chalcogenide_or_2D,WS2,WS2,Munkhbat-o,1,3,0.0908448138909815,1.0000769894476096,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.1114383499865545,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/WS2_WS2_Munkhbat-o/CP_M3.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/WS2_WS2_Munkhbat-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/WS2_WS2_Munkhbat-o/fitting_grid_points.json
chalcogenide_or_2D,WS2,WS2,Munkhbat-o,1,4,0.0490740804629759,1.0000429811281082,NOT_FDTD_READY_G_UNSTABLE,False,AnalyticalCP,0.1033443042842927,1.0000000000000009,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/stable_model_json_by_N/WS2_WS2_Munkhbat-o/CP_M4.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/WS2_WS2_Munkhbat-o/raw_database_points.json,batch_database_RI_to_FDTDready_RP_CP_SCP_v22_parallel_VISNIR_common_N1_to_N5_web/00_FINAL_RP_CP_JSON_EXP_AND_SUMMARY/experimental/WS2_WS2_Munkhbat-o/fitting_grid_points.json
